fitness,schedule,max_attempts,max_iters,n_invocations,time
70.0,GeomDecay,10,1000,668,0.03030630000000123
70.0,GeomDecay,10,1000,668,0.03030630000000123
70.0,GeomDecay,10,1000,668,0.03030630000000123
70.0,GeomDecay,10,1000,668,0.03030630000000123
70.0,GeomDecay,10,1000,668,0.03030630000000123
70.0,GeomDecay,10,1000,668,0.03030630000000123
70.0,GeomDecay,10,1000,668,0.03030630000000123
70.0,GeomDecay,10,1000,668,0.03030630000000123
70.0,GeomDecay,10,1000,668,0.03030630000000123
70.0,GeomDecay,10,1000,668,0.03030630000000123
70.0,GeomDecay,10,1000,668,0.03030630000000123
70.0,GeomDecay,10,1000,668,0.03030630000000123
70.0,GeomDecay,10,1000,668,0.03030630000000123
75.0,GeomDecay,10,1000,668,0.03030630000000123
75.0,GeomDecay,10,1000,668,0.03030630000000123
75.0,GeomDecay,10,1000,668,0.03030630000000123
75.0,GeomDecay,10,1000,668,0.03030630000000123
77.0,GeomDecay,10,1000,668,0.03030630000000123
77.0,GeomDecay,10,1000,668,0.03030630000000123
77.0,GeomDecay,10,1000,668,0.03030630000000123
77.0,GeomDecay,10,1000,668,0.03030630000000123
78.0,GeomDecay,10,1000,668,0.03030630000000123
78.0,GeomDecay,10,1000,668,0.03030630000000123
78.0,GeomDecay,10,1000,668,0.03030630000000123
78.0,GeomDecay,10,1000,668,0.03030630000000123
78.0,GeomDecay,10,1000,668,0.03030630000000123
78.0,GeomDecay,10,1000,668,0.03030630000000123
80.0,GeomDecay,10,1000,668,0.03030630000000123
80.0,GeomDecay,10,1000,668,0.03030630000000123
80.0,GeomDecay,10,1000,668,0.03030630000000123
80.0,GeomDecay,10,1000,668,0.03030630000000123
80.0,GeomDecay,10,1000,668,0.03030630000000123
80.0,GeomDecay,10,1000,668,0.03030630000000123
80.0,GeomDecay,10,1000,668,0.03030630000000123
80.0,GeomDecay,10,1000,668,0.03030630000000123
80.0,GeomDecay,10,1000,668,0.03030630000000123
80.0,GeomDecay,10,1000,668,0.03030630000000123
80.0,GeomDecay,10,1000,668,0.03030630000000123
80.0,GeomDecay,10,1000,668,0.03030630000000123
80.0,GeomDecay,10,1000,668,0.03030630000000123
80.0,GeomDecay,10,1000,668,0.03030630000000123
80.0,GeomDecay,10,1000,668,0.03030630000000123
80.0,GeomDecay,10,1000,668,0.03030630000000123
80.0,GeomDecay,10,1000,668,0.03030630000000123
80.0,GeomDecay,10,1000,668,0.03030630000000123
80.0,GeomDecay,10,1000,668,0.03030630000000123
80.0,GeomDecay,10,1000,668,0.03030630000000123
81.0,GeomDecay,10,1000,668,0.03030630000000123
81.0,GeomDecay,10,1000,668,0.03030630000000123
81.0,GeomDecay,10,1000,668,0.03030630000000123
81.0,GeomDecay,10,1000,668,0.03030630000000123
81.0,GeomDecay,10,1000,668,0.03030630000000123
81.0,GeomDecay,10,1000,668,0.03030630000000123
81.0,GeomDecay,10,1000,668,0.03030630000000123
81.0,GeomDecay,10,1000,668,0.03030630000000123
81.0,GeomDecay,10,1000,668,0.03030630000000123
81.0,GeomDecay,10,1000,668,0.03030630000000123
81.0,GeomDecay,10,1000,668,0.03030630000000123
81.0,GeomDecay,10,1000,668,0.03030630000000123
81.0,GeomDecay,10,1000,668,0.03030630000000123
82.0,GeomDecay,10,1000,668,0.03030630000000123
82.0,GeomDecay,10,1000,668,0.03030630000000123
82.0,GeomDecay,10,1000,668,0.03030630000000123
82.0,GeomDecay,10,1000,668,0.03030630000000123
82.0,GeomDecay,10,1000,668,0.03030630000000123
82.0,GeomDecay,10,1000,668,0.03030630000000123
82.0,GeomDecay,10,1000,668,0.03030630000000123
82.0,GeomDecay,10,1000,668,0.03030630000000123
82.0,GeomDecay,10,1000,668,0.03030630000000123
82.0,GeomDecay,10,1000,668,0.03030630000000123
82.0,GeomDecay,10,1000,668,0.03030630000000123
82.0,GeomDecay,10,1000,668,0.03030630000000123
82.0,GeomDecay,10,1000,668,0.03030630000000123
82.0,GeomDecay,10,1000,668,0.03030630000000123
82.0,GeomDecay,10,1000,668,0.03030630000000123
82.0,GeomDecay,10,1000,668,0.03030630000000123
82.0,GeomDecay,10,1000,668,0.03030630000000123
82.0,GeomDecay,10,1000,668,0.03030630000000123
82.0,GeomDecay,10,1000,668,0.03030630000000123
82.0,GeomDecay,10,1000,668,0.03030630000000123
82.0,GeomDecay,10,1000,668,0.03030630000000123
82.0,GeomDecay,10,1000,668,0.03030630000000123
82.0,GeomDecay,10,1000,668,0.03030630000000123
82.0,GeomDecay,10,1000,668,0.03030630000000123
82.0,GeomDecay,10,1000,668,0.03030630000000123
82.0,GeomDecay,10,1000,668,0.03030630000000123
82.0,GeomDecay,10,1000,668,0.03030630000000123
82.0,GeomDecay,10,1000,668,0.03030630000000123
82.0,GeomDecay,10,1000,668,0.03030630000000123
82.0,GeomDecay,10,1000,668,0.03030630000000123
82.0,GeomDecay,10,1000,668,0.03030630000000123
82.0,GeomDecay,10,1000,668,0.03030630000000123
82.0,GeomDecay,10,1000,668,0.03030630000000123
82.0,GeomDecay,10,1000,668,0.03030630000000123
82.0,GeomDecay,10,1000,668,0.03030630000000123
82.0,GeomDecay,10,1000,668,0.03030630000000123
82.0,GeomDecay,10,1000,668,0.03030630000000123
82.0,GeomDecay,10,1000,668,0.03030630000000123
