,Iteration,Time,Fitness,Restarts,max_iters,current_restart
13033,13033,9.409722300000002,2.0,75,512,9
13034,13034,9.410324899999999,2.0,75,512,9
13035,13035,9.410971400000001,2.0,75,512,9
13036,13036,9.411568500000001,2.0,75,512,9
13037,13037,9.4122226,2.0,75,512,9
13038,13038,9.412829600000002,2.0,75,512,9
13039,13039,9.413431500000002,2.0,75,512,9
13040,13040,9.414033,2.0,75,512,9
13041,13041,9.4146262,2.0,75,512,9
13042,13042,9.415227999999999,2.0,75,512,9
13043,13043,9.415821000000001,2.0,75,512,9
13044,13044,9.4164538,2.0,75,512,9
13045,13045,9.417054400000001,2.0,75,512,9
13046,13046,9.4176502,2.0,75,512,9
13047,13047,9.418249,2.0,75,512,9
13048,13048,9.5087835,2.0,75,512,9
13049,13049,9.5094587,2.0,75,512,9
13050,13050,9.510120400000002,2.0,75,512,9
13051,13051,9.5107881,2.0,75,512,9
13052,13052,9.5114898,2.0,75,512,9
13053,13053,9.512313300000002,2.0,75,512,9
13054,13054,9.5133248,2.0,75,512,9
13055,13055,9.5141271,2.0,75,512,9
13056,13056,9.514798600000002,2.0,75,512,9
13057,13057,9.515479,2.0,75,512,9
13058,13058,9.516154100000001,2.0,75,512,9
13059,13059,9.516816300000002,2.0,75,512,9
13060,13060,9.5174722,2.0,75,512,9
13061,13061,9.518140900000002,2.0,75,512,9
13062,13062,9.518800200000001,2.0,75,512,9
13063,13063,9.5194574,2.0,75,512,9
13064,13064,9.5201289,2.0,75,512,9
13065,13065,9.520784599999999,2.0,75,512,9
13066,13066,9.521444500000001,2.0,75,512,9
13067,13067,9.522124699999999,2.0,75,512,9
13068,13068,9.5227787,2.0,75,512,9
13069,13069,9.523484700000001,2.0,75,512,9
13070,13070,9.524144500000002,2.0,75,512,9
13071,13071,9.524798,2.0,75,512,9
13072,13072,9.525453500000001,2.0,75,512,9
13073,13073,9.5261101,2.0,75,512,9
13074,13074,9.526761,2.0,75,512,9
13075,13075,9.5273723,2.0,75,512,9
13076,13076,9.5279728,2.0,75,512,9
13077,13077,9.528568700000001,2.0,75,512,9
13078,13078,9.5292335,2.0,75,512,9
13079,13079,9.529911600000002,2.0,75,512,9
13080,13080,9.5305581,2.0,75,512,9
13081,13081,9.531212500000002,2.0,75,512,9
13082,13082,9.531931400000001,2.0,75,512,9
13083,13083,9.5325633,2.0,75,512,9
13084,13084,9.533203400000001,2.0,75,512,9
13085,13085,9.5338274,2.0,75,512,9
13086,13086,9.534438999999999,2.0,75,512,9
13087,13087,9.535040900000002,2.0,75,512,9
13088,13088,9.535639200000002,2.0,75,512,9
13089,13089,9.5362404,2.0,75,512,9
13090,13090,9.5368365,2.0,75,512,9
13091,13091,9.5374354,2.0,75,512,9
13092,13092,9.5380355,2.0,75,512,9
13093,13093,9.538631000000002,2.0,75,512,9
13094,13094,9.539268100000001,2.0,75,512,9
13095,13095,9.539868300000002,2.0,75,512,9
13096,13096,9.540469600000002,2.0,75,512,9
13097,13097,9.5410651,2.0,75,512,9
13098,13098,9.541665300000002,2.0,75,512,9
13099,13099,9.5422638,2.0,75,512,9
13100,13100,9.5428593,2.0,75,512,9
13101,13101,9.543513,2.0,75,512,9
13102,13102,9.544140600000002,2.0,75,512,9
13103,13103,9.544751600000001,2.0,75,512,9
13104,13104,9.5453549,2.0,75,512,9
13105,13105,9.5459471,2.0,75,512,9
13106,13106,9.546544700000002,2.0,75,512,9
13107,13107,9.547145700000002,2.0,75,512,9
13108,13108,9.547747600000001,2.0,75,512,9
13109,13109,9.548352100000002,2.0,75,512,9
13110,13110,9.5489496,2.0,75,512,9
13111,13111,9.5495439,2.0,75,512,9
13112,13112,9.6427753,2.0,75,512,9
13113,13113,9.643472299999999,2.0,75,512,9
13114,13114,9.6440865,2.0,75,512,9
13115,13115,9.64469,2.0,75,512,9
13116,13116,9.645302700000002,2.0,75,512,9
13117,13117,9.645907900000001,2.0,75,512,9
13118,13118,9.646519099999999,2.0,75,512,9
13119,13119,9.6471251,2.0,75,512,9
13120,13120,9.647725900000001,2.0,75,512,9
13121,13121,9.648336,2.0,75,512,9
13122,13122,9.6489382,2.0,75,512,9
13123,13123,9.6495343,2.0,75,512,9
13124,13124,9.6501345,2.0,75,512,9
13125,13125,9.650734700000001,2.0,75,512,9
13126,13126,9.651337900000001,2.0,75,512,9
13127,13127,9.651938900000001,2.0,75,512,9
13128,13128,9.652539100000002,2.0,75,512,9
13129,13129,9.6531411,2.0,75,512,9
13130,13130,9.653740500000001,2.0,75,512,9
13131,13131,9.654432,2.0,75,512,9
13132,13132,9.6550443,2.0,75,512,9
13133,13133,9.655645400000001,2.0,75,512,9
13134,13134,9.656250200000002,2.0,75,512,9
13135,13135,9.656849100000002,2.0,75,512,9
13136,13136,9.6574524,2.0,75,512,9
13137,13137,9.658060600000002,2.0,75,512,9
13138,13138,9.6586663,2.0,75,512,9
13139,13139,9.6592695,2.0,75,512,9
13140,13140,9.6598666,2.0,75,512,9
13141,13141,9.660466800000002,2.0,75,512,9
13142,13142,9.6610671,2.0,75,512,9
13143,13143,9.6616647,2.0,75,512,9
13144,13144,9.66227,2.0,75,512,9
13145,13145,9.662876100000002,2.0,75,512,9
13146,13146,9.6634788,2.0,75,512,9
13147,13147,9.664080300000002,2.0,75,512,9
13148,13148,9.6646799,2.0,75,512,9
13149,13149,9.6653554,2.0,75,512,9
13150,13150,9.665961,2.0,75,512,9
13151,13151,9.666563400000001,2.0,75,512,9
13152,13152,9.6671664,2.0,75,512,9
13153,13153,9.667769400000001,2.0,75,512,9
13154,13154,9.668372399999999,2.0,75,512,9
13155,13155,9.6689732,2.0,75,512,9
13156,13156,9.669569500000001,2.0,75,512,9
13157,13157,9.6701871,2.0,75,512,9
13158,13158,9.6707921,2.0,75,512,9
13159,13159,9.6713965,2.0,75,512,9
13160,13160,9.672023,2.0,75,512,9
13161,13161,9.672639800000002,2.0,75,512,9
13162,13162,9.673244,2.0,75,512,9
13163,13163,9.6738453,2.0,75,512,9
13164,13164,9.674446500000002,2.0,75,512,9
13165,13165,9.6750464,2.0,75,512,9
13166,13166,9.675648900000002,2.0,75,512,9
13167,13167,9.6763337,2.0,75,512,9
13168,13168,9.676938800000002,2.0,75,512,9
13169,13169,9.6775369,2.0,75,512,9
13170,13170,9.678140899999999,2.0,75,512,9
13171,13171,9.6787439,2.0,75,512,9
13172,13172,9.6794251,2.0,75,512,9
13173,13173,9.680036400000002,2.0,75,512,9
13174,13174,9.680641300000001,2.0,75,512,9
13175,13175,9.681248,2.0,75,512,9
13176,13176,9.681856200000002,2.0,75,512,9
13177,13177,9.6824634,2.0,75,512,9
13178,13178,9.683083100000001,2.0,75,512,9
13179,13179,9.683688200000002,2.0,75,512,9
13180,13180,9.684301700000002,2.0,75,512,9
13181,13181,9.684907599999999,2.0,75,512,9
13182,13182,9.685549300000002,2.0,75,512,9
13183,13183,9.686218799999999,2.0,75,512,9
13184,13184,9.6868387,2.0,75,512,9
13185,13185,9.687462800000002,2.0,75,512,9
13186,13186,9.688092000000001,2.0,75,512,9
13187,13187,9.6887094,2.0,75,512,9
13188,13188,9.689339400000001,2.0,75,512,9
13189,13189,9.6899516,2.0,75,512,9
13190,13190,9.6905592,2.0,75,512,9
13191,13191,9.6911707,2.0,75,512,9
13192,13192,9.6917747,2.0,75,512,9
13193,13193,9.692383500000002,2.0,75,512,9
13194,13194,9.6930704,2.0,75,512,9
13195,13195,9.6936811,2.0,75,512,9
13196,13196,9.694290000000002,2.0,75,512,9
13197,13197,9.6948924,2.0,75,512,9
13198,13198,9.695494700000001,2.0,75,512,9
13199,13199,9.696161700000001,2.0,75,512,9
13200,13200,9.696779800000002,2.0,75,512,9
13201,13201,9.697385,2.0,75,512,9
13202,13202,9.697985599999999,2.0,75,512,9
13203,13203,9.6985882,2.0,75,512,9
13204,13204,9.6991905,2.0,75,512,9
13205,13205,9.6997924,2.0,75,512,9
13206,13206,9.7004242,2.0,75,512,9
13207,13207,9.701032699999999,2.0,75,512,9
13208,13208,9.701641000000002,2.0,75,512,9
13209,13209,9.702249300000002,2.0,75,512,9
13210,13210,9.702852500000002,2.0,75,512,9
13211,13211,9.7034619,2.0,75,512,9
13212,13212,9.704070300000001,2.0,75,512,9
13213,13213,9.704675000000002,2.0,75,512,9
13214,13214,9.705278500000002,2.0,75,512,9
13215,13215,9.7058827,2.0,75,512,9
13216,13216,9.706491500000002,2.0,75,512,9
13217,13217,9.707154800000001,2.0,75,512,9
13218,13218,9.707771600000001,2.0,75,512,9
13219,13219,9.708382499999999,2.0,75,512,9
13220,13220,9.708989200000001,2.0,75,512,9
13221,13221,9.709596100000002,2.0,75,512,9
13222,13222,9.710209900000002,2.0,75,512,9
13223,13223,9.710816000000001,2.0,75,512,9
13224,13224,9.711420100000002,2.0,75,512,9
13225,13225,9.712024800000002,2.0,75,512,9
13226,13226,9.7126293,2.0,75,512,9
13227,13227,9.7132355,2.0,75,512,9
13228,13228,9.7138354,2.0,75,512,9
13229,13229,9.714443800000002,2.0,75,512,9
13230,13230,9.7150949,2.0,75,512,9
13231,13231,9.7156971,2.0,75,512,9
13232,13232,9.7163055,2.0,75,512,9
13233,13233,9.716915499999999,2.0,75,512,9
13234,13234,9.717577600000002,2.0,75,512,9
13235,13235,9.718230600000002,2.0,75,512,9
13236,13236,9.7188373,2.0,75,512,9
13237,13237,9.719442700000002,2.0,75,512,9
13238,13238,9.720048000000002,2.0,75,512,9
13239,13239,9.720652000000001,2.0,75,512,9
13240,13240,9.811708200000002,2.0,75,512,9
13241,13241,9.8123367,2.0,75,512,9
13242,13242,9.812953400000001,2.0,75,512,9
13243,13243,9.813561400000001,2.0,75,512,9
13244,13244,9.8141733,2.0,75,512,9
13245,13245,9.814779300000001,2.0,75,512,9
13246,13246,9.815394300000001,2.0,75,512,9
13247,13247,9.816007900000002,2.0,75,512,9
13248,13248,9.816608500000001,2.0,75,512,9
13249,13249,9.817220800000001,2.0,75,512,9
13250,13250,9.817828300000002,2.0,75,512,9
13251,13251,9.8184781,2.0,75,512,9
13252,13252,9.8190877,2.0,75,512,9
13253,13253,9.819697600000001,2.0,75,512,9
13254,13254,9.8203979,2.0,75,512,9
13255,13255,9.821018000000002,2.0,75,512,9
13256,13256,9.821626900000002,2.0,75,512,9
13257,13257,9.8222442,2.0,75,512,9
13258,13258,9.8228559,2.0,75,512,9
13259,13259,9.8234642,2.0,75,512,9
13260,13260,9.824169600000001,2.0,75,512,9
13261,13261,9.8247952,2.0,75,512,9
13262,13262,9.825420000000001,2.0,75,512,9
13263,13263,9.8261373,2.0,75,512,9
13264,13264,9.8268211,2.0,75,512,9
13265,13265,9.827533200000001,2.0,75,512,9
13266,13266,9.8281573,2.0,75,512,9
13267,13267,9.828769900000001,2.0,75,512,9
13268,13268,9.8293818,2.0,75,512,9
13269,13269,9.8299923,2.0,75,512,9
13270,13270,9.8306009,2.0,75,512,9
13271,13271,9.831271000000001,2.0,75,512,9
13272,13272,9.831884000000002,2.0,75,512,9
13273,13273,9.832495699999999,2.0,75,512,9
13274,13274,9.8330984,2.0,75,512,9
13275,13275,9.8337018,2.0,75,512,9
13276,13276,9.8343113,2.0,75,512,9
13277,13277,9.8349236,2.0,75,512,9
13278,13278,9.835573100000001,2.0,75,512,9
13279,13279,9.8361843,2.0,75,512,9
13280,13280,9.836793100000001,2.0,75,512,9
13281,13281,9.837403000000002,2.0,75,512,9
13282,13282,9.838013,2.0,75,512,9
13283,13283,9.838622,2.0,75,512,9
13284,13284,9.839234300000001,2.0,75,512,9
13285,13285,9.839840600000002,2.0,75,512,9
13286,13286,9.8404503,2.0,75,512,9
13287,13287,9.841105000000002,2.0,75,512,9
13288,13288,9.841713000000002,2.0,75,512,9
13289,13289,9.842409700000001,2.0,75,512,9
13290,13290,9.843071900000002,2.0,75,512,9
13291,13291,9.8437205,2.0,75,512,9
13292,13292,9.8444407,2.0,75,512,9
13293,13293,9.8451363,2.0,75,512,9
13294,13294,9.8457689,2.0,75,512,9
13295,13295,9.8463837,2.0,75,512,9
13296,13296,9.8469941,2.0,75,512,9
13297,13297,9.847605900000001,2.0,75,512,9
13298,13298,9.848218800000001,2.0,75,512,9
13299,13299,9.8488248,2.0,75,512,9
13300,13300,9.8494363,2.0,75,512,9
13301,13301,9.8500665,2.0,75,512,9
13302,13302,9.850684900000001,2.0,75,512,9
13303,13303,9.851304200000001,2.0,75,512,9
13304,13304,9.8519222,2.0,75,512,9
13305,13305,9.8525959,2.0,75,512,9
13306,13306,9.853216200000002,2.0,75,512,9
13307,13307,9.853828200000002,2.0,75,512,9
13308,13308,9.8544394,2.0,75,512,9
13309,13309,9.8550535,2.0,75,512,9
13310,13310,9.8556673,2.0,75,512,9
13311,13311,9.8563233,2.0,75,512,9
13312,13312,9.8569383,2.0,75,512,9
13313,13313,9.8575439,2.0,75,512,9
13314,13314,9.8581541,2.0,75,512,9
13315,13315,9.8587624,2.0,75,512,9
13316,13316,9.859370900000002,2.0,75,512,9
13317,13317,9.859987100000001,2.0,75,512,9
13318,13318,9.860616499999999,2.0,75,512,9
13319,13319,9.8613118,2.0,75,512,9
13320,13320,9.8620509,2.0,75,512,9
13321,13321,9.862693700000001,2.0,75,512,9
13322,13322,9.8634077,2.0,75,512,9
13323,13323,9.864027400000001,2.0,75,512,9
13324,13324,9.8646365,2.0,75,512,9
13325,13325,9.865250200000002,2.0,75,512,9
13326,13326,9.8658608,2.0,75,512,9
13327,13327,9.8664737,2.0,75,512,9
13328,13328,9.867127800000002,2.0,75,512,9
13329,13329,9.8677386,2.0,75,512,9
13330,13330,9.868353200000001,2.0,75,512,9
13331,13331,9.8689645,2.0,75,512,9
13332,13332,9.8695718,2.0,75,512,9
13333,13333,9.8701869,2.0,75,512,9
13334,13334,9.8707991,2.0,75,512,9
13335,13335,9.871414399999999,2.0,75,512,9
13336,13336,9.8720277,2.0,75,512,9
13337,13337,9.8726354,2.0,75,512,9
13338,13338,9.873252100000002,2.0,75,512,9
13339,13339,9.8738633,2.0,75,512,9
13340,13340,9.8745464,2.0,75,512,9
13341,13341,9.875157000000002,2.0,75,512,9
13342,13342,9.8757694,2.0,75,512,9
13343,13343,9.8763869,2.0,75,512,9
13344,13344,9.8770041,2.0,75,512,9
13345,13345,9.877626800000002,2.0,75,512,9
13346,13346,9.878251800000001,2.0,75,512,9
13347,13347,9.8788637,2.0,75,512,9
13348,13348,9.879476700000001,2.0,75,512,9
13349,13349,9.880118,2.0,75,512,9
13350,13350,9.880732900000002,2.0,75,512,9
13351,13351,9.881346,2.0,75,512,9
13352,13352,9.881962099999999,2.0,75,512,9
13353,13353,9.882575,2.0,75,512,9
13354,13354,9.883189900000001,2.0,75,512,9
13355,13355,9.8838023,2.0,75,512,9
13356,13356,9.884485000000002,2.0,75,512,9
13357,13357,9.885101200000001,2.0,75,512,9
13358,13358,9.8857115,2.0,75,512,9
13359,13359,9.886327399999999,2.0,75,512,9
13360,13360,9.886938400000002,2.0,75,512,9
13361,13361,9.887546700000001,2.0,75,512,9
13362,13362,9.888262300000001,2.0,75,512,9
13363,13363,9.8889022,2.0,75,512,9
13364,13364,9.889512100000001,2.0,75,512,9
13365,13365,9.890126200000001,2.0,75,512,9
13366,13366,9.890736,2.0,75,512,9
13367,13367,9.891348400000002,2.0,75,512,9
13368,13368,9.8919651,2.0,75,512,9
13369,13369,9.892573200000001,2.0,75,512,9
13370,13370,9.893189800000002,2.0,75,512,9
13371,13371,9.893798700000001,2.0,75,512,9
13372,13372,9.8944127,2.0,75,512,9
13373,13373,9.8950785,2.0,75,512,9
13374,13374,9.8956996,2.0,75,512,9
13375,13375,9.8963121,2.0,75,512,9
13376,13376,9.896924300000002,2.0,75,512,9
13377,13377,9.897533800000001,2.0,75,512,9
13378,13378,9.898150600000001,2.0,75,512,9
13379,13379,9.898760800000002,2.0,75,512,9
13380,13380,9.8993754,2.0,75,512,9
13381,13381,9.899992700000002,2.0,75,512,9
13382,13382,9.9006048,2.0,75,512,9
13383,13383,9.9012253,2.0,75,512,9
13384,13384,9.901842000000002,2.0,75,512,9
13385,13385,9.902457600000002,2.0,75,512,9
13386,13386,9.903078,2.0,75,512,9
13387,13387,9.903691900000002,2.0,75,512,9
13388,13388,9.904314800000002,2.0,75,512,9
13389,13389,9.9049361,2.0,75,512,9
13390,13390,9.9055489,2.0,75,512,9
13391,13391,9.9062205,2.0,75,512,9
13392,13392,9.906848800000002,2.0,75,512,9
13393,13393,9.907469200000001,2.0,75,512,9
13394,13394,9.9080832,2.0,75,512,9
13395,13395,9.908695999999999,2.0,75,512,9
13396,13396,9.9093907,2.0,75,512,9
13397,13397,9.9100489,2.0,75,512,9
13398,13398,9.9106655,2.0,75,512,9
13399,13399,9.911280699999999,2.0,75,512,9
13400,13400,9.9118916,2.0,75,512,9
13401,13401,9.9125066,2.0,75,512,9
13402,13402,9.913121700000001,2.0,75,512,9
13403,13403,9.913727699999999,2.0,75,512,9
13404,13404,9.914343500000001,2.0,75,512,9
13405,13405,9.914957600000001,2.0,75,512,9
13406,13406,9.9155677,2.0,75,512,9
13407,13407,9.916248500000002,2.0,75,512,9
13408,13408,9.916880800000001,2.0,75,512,9
13409,13409,9.9175024,2.0,75,512,9
13410,13410,9.9181205,2.0,75,512,9
13411,13411,9.918731000000001,2.0,75,512,9
13412,13412,9.919347900000002,2.0,75,512,9
13413,13413,9.919963200000002,2.0,75,512,9
13414,13414,9.920575800000002,2.0,75,512,9
13415,13415,9.9211959,2.0,75,512,9
13416,13416,9.921807300000001,2.0,75,512,9
13417,13417,9.9224262,2.0,75,512,9
13418,13418,9.9230813,2.0,75,512,9
13419,13419,9.923698600000002,2.0,75,512,9
13420,13420,9.9243184,2.0,75,512,9
13421,13421,9.9249337,2.0,75,512,9
13422,13422,9.925544200000001,2.0,75,512,9
13423,13423,9.9261594,2.0,75,512,9
13424,13424,9.926772,2.0,75,512,9
13425,13425,9.9274649,2.0,75,512,9
13426,13426,9.928087999999999,2.0,75,512,9
13427,13427,9.9286973,2.0,75,512,9
13428,13428,9.9293166,2.0,75,512,9
13429,13429,9.9299368,2.0,75,512,9
13430,13430,9.9305569,2.0,75,512,9
13431,13431,9.931177300000002,2.0,75,512,9
13432,13432,9.931794400000001,2.0,75,512,9
13433,13433,9.9324117,2.0,75,512,9
13434,13434,9.933028400000001,2.0,75,512,9
13435,13435,9.9336436,2.0,75,512,9
13436,13436,9.934308099999999,2.0,75,512,9
13437,13437,9.934924500000001,2.0,75,512,9
13438,13438,9.9355421,2.0,75,512,9
13439,13439,9.936159200000002,2.0,75,512,9
13440,13440,9.9367776,2.0,75,512,9
13441,13441,9.937399500000001,2.0,75,512,9
13442,13442,9.938127000000001,2.0,75,512,9
13443,13443,9.938781500000001,2.0,75,512,9
13444,13444,9.9394499,2.0,75,512,9
13445,13445,9.9400865,2.0,75,512,9
13446,13446,9.940706200000001,2.0,75,512,9
13447,13447,9.941322800000002,2.0,75,512,9
13448,13448,9.941939399999999,2.0,75,512,9
13449,13449,9.9425515,2.0,75,512,9
13450,13450,9.943169100000002,2.0,75,512,9
13451,13451,9.943782600000002,2.0,75,512,9
13452,13452,9.944402100000001,2.0,75,512,9
13453,13453,9.9450626,2.0,75,512,9
13454,13454,9.945678700000002,2.0,75,512,9
13455,13455,9.946296100000001,2.0,75,512,9
13456,13456,9.9469113,2.0,75,512,9
13457,13457,9.9475251,2.0,75,512,9
13458,13458,9.948198600000001,2.0,75,512,9
13459,13459,9.9488272,2.0,75,512,9
13460,13460,9.949449700000002,2.0,75,512,9
13461,13461,9.95007,2.0,75,512,9
13462,13462,9.9506796,2.0,75,512,9
13463,13463,9.951299200000001,2.0,75,512,9
13464,13464,9.951914300000002,2.0,75,512,9
13465,13465,9.952531100000002,2.0,75,512,9
13466,13466,9.953147700000002,2.0,75,512,9
13467,13467,9.953761100000001,2.0,75,512,9
13468,13468,9.9543781,2.0,75,512,9
13469,13469,9.955036800000002,3.0,75,512,10
13470,13470,9.955652400000002,3.0,75,512,10
13471,13471,9.9562694,3.0,75,512,10
13472,13472,9.9568883,3.0,75,512,10
13473,13473,9.9575064,3.0,75,512,10
13474,13474,9.958124699999999,3.0,75,512,10
13475,13475,9.9587401,3.0,75,512,10
13476,13476,9.9593634,3.0,75,512,10
13477,13477,9.9600957,3.0,75,512,10
13478,13478,9.960729,3.0,75,512,10
13479,13479,9.9613564,3.0,75,512,10
13480,13480,9.961976500000002,3.0,75,512,10
13481,13481,9.962598500000002,3.0,75,512,10
13482,13482,9.963224,3.0,75,512,10
13483,13483,9.963968600000001,3.0,75,512,10
13484,13484,9.964618699999999,3.0,75,512,10
13485,13485,9.965366800000002,3.0,75,512,10
13486,13486,9.965998500000001,3.0,75,512,10
13487,13487,9.966617,3.0,75,512,10
13488,13488,9.9672396,3.0,75,512,10
13489,13489,9.967862499999999,3.0,75,512,10
13490,13490,9.9684798,3.0,75,512,10
13491,13491,9.9691078,3.0,75,512,10
13492,13492,9.969729700000002,3.0,75,512,10
13493,13493,9.9703697,3.0,75,512,10
13494,13494,9.971053700000002,3.0,75,512,10
13495,13495,9.9716767,3.0,75,512,10
13496,13496,10.063487900000002,3.0,75,512,10
13497,13497,10.064449800000002,3.0,75,512,10
13498,13498,10.1560411,3.0,75,512,10
13499,13499,10.249606100000001,3.0,75,512,10
13500,13500,10.2502708,3.0,75,512,10
13501,13501,10.3432724,3.0,75,512,10
13502,13502,10.343915800000001,3.0,75,512,10
13503,13503,10.344544299999999,3.0,75,512,10
13504,13504,10.3452312,3.0,75,512,10
13505,13505,10.436913700000002,3.0,75,512,10
13506,13506,10.4375586,3.0,75,512,10
13507,13507,10.4381841,3.0,75,512,10
13508,13508,10.438811900000001,3.0,75,512,10
13509,13509,10.439439800000002,3.0,75,512,10
13510,13510,10.440063600000002,3.0,75,512,10
13511,13511,10.440683400000001,3.0,75,512,10
13512,13512,10.441305100000001,3.0,75,512,10
13513,13513,10.536909900000001,3.0,75,512,10
13514,13514,10.537538900000001,3.0,75,512,10
13515,13515,10.5381581,3.0,75,512,10
13516,13516,10.5387734,3.0,75,512,10
13517,13517,10.5393933,3.0,75,512,10
13518,13518,10.540033400000002,3.0,75,512,10
13519,13519,10.540672700000002,3.0,75,512,10
13520,13520,10.5413201,3.0,75,512,10
13521,13521,10.542019400000001,3.0,75,512,10
13522,13522,10.542688900000002,3.0,75,512,10
13523,13523,10.543322100000001,3.0,75,512,10
13524,13524,10.543947,3.0,75,512,10
13525,13525,10.5445587,3.0,75,512,10
13526,13526,10.5451808,3.0,75,512,10
13527,13527,10.5458003,3.0,75,512,10
13528,13528,10.546420900000001,3.0,75,512,10
13529,13529,10.639225800000002,3.0,75,512,10
13530,13530,10.639861400000001,3.0,75,512,10
13531,13531,10.6404907,3.0,75,512,10
13532,13532,10.641113700000002,3.0,75,512,10
13533,13533,10.641736000000002,3.0,75,512,10
13534,13534,10.642361700000002,3.0,75,512,10
13535,13535,10.6429829,3.0,75,512,10
13536,13536,10.6435998,3.0,75,512,10
13537,13537,10.6442221,3.0,75,512,10
13538,13538,10.644839100000002,3.0,75,512,10
13539,13539,10.645551300000001,3.0,75,512,10
13540,13540,10.6461784,3.0,75,512,10
13541,13541,10.6467976,3.0,75,512,10
13542,13542,10.6474193,3.0,75,512,10
13543,13543,10.6480423,3.0,75,512,10
13544,13544,10.648664800000002,3.0,75,512,10
13545,13545,10.6492927,3.0,75,512,10
13546,13546,10.649923100000002,3.0,75,512,10
13547,13547,10.650549600000002,3.0,75,512,10
13548,13548,10.6511721,3.0,75,512,10
13549,13549,10.6517947,3.0,75,512,10
13550,13550,10.652422699999999,3.0,75,512,10
13551,13551,10.653043100000001,3.0,75,512,10
13552,13552,10.653667500000001,3.0,75,512,10
13553,13553,10.654295700000002,3.0,75,512,10
13554,13554,10.654916800000002,3.0,75,512,10
13555,13555,10.655615000000001,3.0,75,512,10
13556,13556,10.656244700000002,3.0,75,512,10
13557,13557,10.6568638,3.0,75,512,10
13558,13558,10.657489000000002,3.0,75,512,10
13559,13559,10.6581084,3.0,75,512,10
13560,13560,10.658732400000002,3.0,75,512,10
13561,13561,10.751831,3.0,75,512,10
13562,13562,10.752487300000002,3.0,75,512,10
13563,13563,10.753126000000002,3.0,75,512,10
13564,13564,10.7537567,3.0,75,512,10
13565,13565,10.754415600000002,3.0,75,512,10
13566,13566,10.7550542,3.0,75,512,10
13567,13567,10.7556856,3.0,75,512,10
13568,13568,10.756364300000001,3.0,75,512,10
13569,13569,10.757058,3.0,75,512,10
13570,13570,10.757707700000001,3.0,75,512,10
13571,13571,10.7583332,3.0,75,512,10
13572,13572,10.758952100000002,3.0,75,512,10
13573,13573,10.759578900000001,3.0,75,512,10
13574,13574,10.7602084,3.0,75,512,10
13575,13575,10.7608338,3.0,75,512,10
13576,13576,10.7615579,3.0,75,512,10
13577,13577,10.762194700000002,3.0,75,512,10
13578,13578,10.7628232,3.0,75,512,10
13579,13579,10.763444800000002,3.0,75,512,10
13580,13580,10.764070700000001,3.0,75,512,10
13581,13581,10.764695500000002,3.0,75,512,10
13582,13582,10.765323300000002,3.0,75,512,10
13583,13583,10.765946200000002,3.0,75,512,10
13584,13584,10.7665684,3.0,75,512,10
13585,13585,10.767196600000002,3.0,75,512,10
13586,13586,10.7678191,3.0,75,512,10
13587,13587,10.768452800000002,3.0,75,512,10
13588,13588,10.7691181,3.0,75,512,10
13589,13589,10.769745100000002,3.0,75,512,10
13590,13590,10.7703892,3.0,75,512,10
13591,13591,10.771022600000002,3.0,75,512,10
13592,13592,10.771648900000002,3.0,75,512,10
13593,13593,10.7723504,3.0,75,512,10
13594,13594,10.7729815,3.0,75,512,10
13595,13595,10.7736157,3.0,75,512,10
13596,13596,10.774272,3.0,75,512,10
13597,13597,10.774908100000001,3.0,75,512,10
13598,13598,10.775536800000001,3.0,75,512,10
13599,13599,10.7761609,3.0,75,512,10
13600,13600,10.7767813,3.0,75,512,10
13601,13601,10.777406200000001,3.0,75,512,10
13602,13602,10.7780271,3.0,75,512,10
13603,13603,10.778652400000002,3.0,75,512,10
13604,13604,10.7792831,3.0,75,512,10
13605,13605,10.779917600000001,3.0,75,512,10
13606,13606,10.7805626,3.0,75,512,10
13607,13607,10.781189300000001,3.0,75,512,10
13608,13608,10.7818143,3.0,75,512,10
13609,13609,10.782440600000001,3.0,75,512,10
13610,13610,10.783187300000002,3.0,75,512,10
13611,13611,10.783858600000002,3.0,75,512,10
13612,13612,10.7844893,3.0,75,512,10
13613,13613,10.7851174,3.0,75,512,10
13614,13614,10.7857393,3.0,75,512,10
13615,13615,10.7863705,3.0,75,512,10
13616,13616,10.787001,3.0,75,512,10
13617,13617,10.787637500000002,3.0,75,512,10
13618,13618,10.788268300000002,3.0,75,512,10
13619,13619,10.788895400000001,3.0,75,512,10
13620,13620,10.789522300000002,3.0,75,512,10
13621,13621,10.7901603,3.0,75,512,10
13622,13622,10.7908352,3.0,75,512,10
13623,13623,10.791493,3.0,75,512,10
13624,13624,10.792124700000002,3.0,75,512,10
13625,13625,10.8849199,3.0,75,512,10
13626,13626,10.8856367,3.0,75,512,10
13627,13627,10.886275100000002,3.0,75,512,10
13628,13628,10.886915900000002,3.0,75,512,10
13629,13629,10.8875541,3.0,75,512,10
13630,13630,10.8882421,3.0,75,512,10
13631,13631,10.8888882,3.0,75,512,10
13632,13632,10.8895263,3.0,75,512,10
13633,13633,10.8901595,3.0,75,512,10
13634,13634,10.890786600000002,3.0,75,512,10
13635,13635,10.891420200000002,3.0,75,512,10
13636,13636,10.8920992,3.0,75,512,10
13637,13637,10.892731000000001,3.0,75,512,10
13638,13638,10.8933659,3.0,75,512,10
13639,13639,10.893992700000002,3.0,75,512,10
13640,13640,10.8946227,3.0,75,512,10
