,Iteration,Time,Fitness,Temperature,max_iters
2382,2382,0.37469849999999916,3.0,1000,8192
2383,2383,0.37493839999999956,5.0,1000,8192
2384,2384,0.37518039999999964,5.0,1000,8192
2385,2385,0.37542149999999985,3.0,1000,8192
2386,2386,0.3756655999999996,3.0,1000,8192
2387,2387,0.3759110999999997,4.0,1000,8192
2388,2388,0.3761480000000006,5.0,1000,8192
2389,2389,0.37631239999999977,5.0,1000,8192
2390,2390,0.37655189999999905,5.0,1000,8192
2391,2391,0.37679930000000006,5.0,1000,8192
2392,2392,0.37703929999999986,5.0,1000,8192
2393,2393,0.3772827999999997,5.0,1000,8192
2394,2394,0.37752639999999893,5.0,1000,8192
2395,2395,0.37777439999999984,5.0,1000,8192
2396,2396,0.3780190000000001,5.0,1000,8192
2397,2397,0.3782639000000003,5.0,1000,8192
2398,2398,0.37850749999999955,5.0,1000,8192
2399,2399,0.37867609999999985,5.0,1000,8192
2400,2400,0.3789183000000005,4.0,1000,8192
2401,2401,0.3791601,4.0,1000,8192
2402,2402,0.37932640000000006,4.0,1000,8192
2403,2403,0.37957160000000023,4.0,1000,8192
2404,2404,0.3798187999999989,4.0,1000,8192
2405,2405,0.38006410000000024,4.0,1000,8192
2406,2406,0.38030640000000027,3.0,1000,8192
2407,2407,0.3805462999999989,3.0,1000,8192
2408,2408,0.3808455999999989,4.0,1000,8192
2409,2409,0.3811347000000005,4.0,1000,8192
2410,2410,0.3814209000000002,4.0,1000,8192
2411,2411,0.3817869999999992,5.0,1000,8192
2412,2412,0.3820984999999997,5.0,1000,8192
2413,2413,0.3823504,5.0,1000,8192
2414,2414,0.3826383,7.0,1000,8192
2415,2415,0.3829010000000004,7.0,1000,8192
2416,2416,0.3831459000000006,8.0,1000,8192
2417,2417,0.3833131999999999,7.0,1000,8192
2418,2418,0.3835601000000004,7.0,1000,8192
2419,2419,0.38380809999999954,7.0,1000,8192
2420,2420,0.3839750999999989,6.0,1000,8192
2421,2421,0.3842192000000004,8.0,1000,8192
2422,2422,0.3844636999999995,8.0,1000,8192
2423,2423,0.38476339999999887,7.0,1000,8192
2424,2424,0.38500859999999903,7.0,1000,8192
2425,2425,0.38525480000000023,7.0,1000,8192
2426,2426,0.38550109999999904,7.0,1000,8192
2427,2427,0.38574429999999893,7.0,1000,8192
2428,2428,0.3859876,7.0,1000,8192
2429,2429,0.38615459999999935,7.0,1000,8192
2430,2430,0.38639459999999914,6.0,1000,8192
2431,2431,0.3866397999999993,6.0,1000,8192
2432,2432,0.3868878999999996,6.0,1000,8192
2433,2433,0.3871319,6.0,1000,8192
2434,2434,0.3873737999999989,6.0,1000,8192
2435,2435,0.38761940000000017,7.0,1000,8192
2436,2436,0.3877877000000005,6.0,1000,8192
2437,2437,0.3880271000000004,6.0,1000,8192
2438,2438,0.3882703999999997,6.0,1000,8192
2439,2439,0.3885121999999992,5.0,1000,8192
2440,2440,0.3887570999999994,5.0,1000,8192
2441,2441,0.38900190000000023,4.0,1000,8192
2442,2442,0.38924429999999965,3.0,1000,8192
2443,2443,0.38948379999999894,4.0,1000,8192
2444,2444,0.3897294000000002,3.0,1000,8192
2445,2445,0.38997290000000007,2.0,1000,8192
2446,2446,0.3902100999999991,2.0,1000,8192
2447,2447,0.3904537999999995,2.0,1000,8192
2448,2448,0.39069619999999894,2.0,1000,8192
2449,2449,0.3909331999999992,2.0,1000,8192
2450,2450,0.3911768999999996,3.0,1000,8192
2451,2451,0.39141650000000006,3.0,1000,8192
2452,2452,0.3916585999999995,3.0,1000,8192
2453,2453,0.39190469999999955,2.0,1000,8192
2454,2454,0.39214969999999916,2.0,1000,8192
2455,2455,0.3923936999999995,2.0,1000,8192
2456,2456,0.39256130000000056,2.0,1000,8192
2457,2457,0.39288739999999933,2.0,1000,8192
2458,2458,0.3931415000000005,2.0,1000,8192
2459,2459,0.3933120999999993,1.0,1000,8192
2460,2460,0.3935537999999994,0.0,1000,8192
2461,2461,0.3938044999999999,5.0,2500,8192
2462,2462,0.3940495999999989,3.0,2500,8192
2463,2463,0.3942174000000005,4.0,2500,8192
2464,2464,0.394461999999999,4.0,2500,8192
2465,2465,0.39471209999999957,5.0,2500,8192
2466,2466,0.3949531999999998,4.0,2500,8192
2467,2467,0.39519089999999935,5.0,2500,8192
2468,2468,0.00018639999999869872,7.0,2500,8192
2469,2469,0.0008411999999999864,8.0,2500,8192
2470,2470,0.029301999999999495,8.0,2500,8192
2471,2471,0.060951499999999825,10.0,2500,8192
2472,2472,0.06119949999999896,10.0,2500,8192
2473,2473,0.08917879999999911,10.0,2500,8192
2474,2474,0.08943499999999993,9.0,2500,8192
2475,2475,0.08969409999999911,9.0,2500,8192
2476,2476,0.08994369999999918,9.0,2500,8192
2477,2477,0.11753639999999876,9.0,2500,8192
2478,2478,0.11784299999999881,9.0,2500,8192
2479,2479,0.11807649999999903,8.0,2500,8192
2480,2480,0.11830559999999934,8.0,2500,8192
2481,2481,0.118531299999999,9.0,2500,8192
2482,2482,0.11875639999999876,10.0,2500,8192
2483,2483,0.11898240000000015,9.0,2500,8192
2484,2484,0.1192063000000001,10.0,2500,8192
2485,2485,0.1467022,12.0,2500,8192
2486,2486,0.14696519999999857,11.0,2500,8192
2487,2487,0.1472099,10.0,2500,8192
2488,2488,0.14745540000000013,11.0,2500,8192
2489,2489,0.14771409999999996,11.0,2500,8192
2490,2490,0.1479621999999985,10.0,2500,8192
2491,2491,0.14820549999999955,9.0,2500,8192
2492,2492,0.14845219999999948,10.0,2500,8192
2493,2493,0.14880349999999964,8.0,2500,8192
2494,2494,0.14907689999999896,8.0,2500,8192
2495,2495,0.14934229999999893,7.0,2500,8192
2496,2496,0.14961369999999974,6.0,2500,8192
2497,2497,0.14984600000000015,5.0,2500,8192
2498,2498,0.1500680999999986,5.0,2500,8192
2499,2499,0.15028940000000013,5.0,2500,8192
2500,2500,0.15051519999999918,5.0,2500,8192
2501,2501,0.17839569999999938,5.0,2500,8192
2502,2502,0.17872049999999895,4.0,2500,8192
2503,2503,0.17896,5.0,2500,8192
2504,2504,0.17918650000000014,5.0,2500,8192
2505,2505,0.17941390000000013,5.0,2500,8192
2506,2506,0.1796477999999997,5.0,2500,8192
2507,2507,0.17987939999999902,4.0,2500,8192
2508,2508,0.1801054999999998,5.0,2500,8192
2509,2509,0.18033199999999994,5.0,2500,8192
2510,2510,0.18055669999999857,6.0,2500,8192
2511,2511,0.18078549999999893,6.0,2500,8192
2512,2512,0.18101249999999958,7.0,2500,8192
2513,2513,0.1812389999999997,6.0,2500,8192
2514,2514,0.1814663999999997,8.0,2500,8192
2515,2515,0.1816912999999989,8.0,2500,8192
2516,2516,0.1819171999999991,6.0,2500,8192
2517,2517,0.1821438999999998,5.0,2500,8192
2518,2518,0.1823692999999995,5.0,2500,8192
2519,2519,0.18259509999999857,3.0,2500,8192
2520,2520,0.18282349999999958,4.0,2500,8192
2521,2521,0.18304549999999864,3.0,2500,8192
2522,2522,0.1832685999999999,4.0,2500,8192
2523,2523,0.1834934999999991,4.0,2500,8192
2524,2524,0.18371649999999917,3.0,2500,8192
2525,2525,0.18393809999999888,4.0,2500,8192
2526,2526,0.1841615000000001,4.0,2500,8192
2527,2527,0.1843836999999997,3.0,2500,8192
2528,2528,0.18460939999999937,2.0,2500,8192
2529,2529,0.1848320999999995,4.0,2500,8192
2530,2530,0.18505579999999888,6.0,2500,8192
2531,2531,0.18527890000000014,5.0,2500,8192
2532,2532,0.185498299999999,6.0,2500,8192
2533,2533,0.21438459999999893,7.0,2500,8192
2534,2534,0.21463969999999932,8.0,2500,8192
2535,2535,0.21486759999999983,8.0,2500,8192
2536,2536,0.21509269999999958,8.0,2500,8192
2537,2537,0.21532060000000008,8.0,2500,8192
2538,2538,0.2155497999999998,8.0,2500,8192
2539,2539,0.21577619999999875,8.0,2500,8192
2540,2540,0.21600099999999856,7.0,2500,8192
2541,2541,0.21622749999999868,7.0,2500,8192
2542,2542,0.21645350000000008,6.0,2500,8192
2543,2543,0.21675719999999998,6.0,2500,8192
2544,2544,0.21698859999999875,5.0,2500,8192
2545,2545,0.2172162999999987,5.0,2500,8192
2546,2546,0.21744260000000004,5.0,2500,8192
2547,2547,0.21766919999999956,4.0,2500,8192
2548,2548,0.2178912999999998,7.0,2500,8192
2549,2549,0.21811649999999894,7.0,2500,8192
2550,2550,0.21833659999999888,7.0,2500,8192
2551,2551,0.21856030000000004,7.0,2500,8192
2552,2552,0.21878719999999952,7.0,2500,8192
2553,2553,0.2190114999999988,8.0,2500,8192
2554,2554,0.21923579999999987,7.0,2500,8192
2555,2555,0.2194559999999992,7.0,2500,8192
2556,2556,0.21968379999999854,5.0,2500,8192
2557,2557,0.21990909999999886,6.0,2500,8192
2558,2558,0.22013369999999988,7.0,2500,8192
2559,2559,0.2203583999999985,8.0,2500,8192
2560,2560,0.22058239999999962,10.0,2500,8192
2561,2561,0.220809899999999,11.0,2500,8192
2562,2562,0.22102929999999965,10.0,2500,8192
2563,2563,0.22125359999999894,9.0,2500,8192
2564,2564,0.22147399999999884,7.0,2500,8192
2565,2565,0.2218013999999986,7.0,2500,8192
2566,2566,0.22203589999999984,6.0,2500,8192
2567,2567,0.2222628999999987,6.0,2500,8192
2568,2568,0.22249049999999926,6.0,2500,8192
2569,2569,0.22272059999999883,6.0,2500,8192
2570,2570,0.22294439999999938,7.0,2500,8192
2571,2571,0.22316849999999988,7.0,2500,8192
2572,2572,0.22339019999999898,7.0,2500,8192
2573,2573,0.22364479999999887,9.0,2500,8192
2574,2574,0.2238825000000002,9.0,2500,8192
2575,2575,0.2241118999999987,9.0,2500,8192
2576,2576,0.22434639999999995,8.0,2500,8192
2577,2577,0.22458109999999998,8.0,2500,8192
2578,2578,0.22481359999999917,8.0,2500,8192
2579,2579,0.22504859999999915,10.0,2500,8192
2580,2580,0.22528339999999858,10.0,2500,8192
2581,2581,0.22552409999999945,9.0,2500,8192
2582,2582,0.2257648999999997,8.0,2500,8192
2583,2583,0.22599469999999933,9.0,2500,8192
2584,2584,0.22622299999999917,9.0,2500,8192
2585,2585,0.22645149999999958,10.0,2500,8192
2586,2586,0.22668369999999882,10.0,2500,8192
2587,2587,0.22691279999999914,10.0,2500,8192
2588,2588,0.22713929999999927,9.0,2500,8192
2589,2589,0.22736299999999865,10.0,2500,8192
2590,2590,0.22758639999999986,10.0,2500,8192
2591,2591,0.22781829999999914,8.0,2500,8192
2592,2592,0.22804569999999913,7.0,2500,8192
2593,2593,0.22827399999999898,8.0,2500,8192
2594,2594,0.22850079999999906,7.0,2500,8192
2595,2595,0.22873439999999867,7.0,2500,8192
2596,2596,0.22895939999999904,7.0,2500,8192
2597,2597,0.2597536999999992,7.0,2500,8192
2598,2598,0.2600061,8.0,2500,8192
2599,2599,0.26023659999999893,5.0,2500,8192
2600,2600,0.26046299999999967,5.0,2500,8192
2601,2601,0.2607777000000002,7.0,2500,8192
2602,2602,0.2610770999999996,7.0,2500,8192
2603,2603,0.26130850000000017,7.0,2500,8192
2604,2604,0.2615386999999991,6.0,2500,8192
2605,2605,0.2617914999999993,6.0,2500,8192
2606,2606,0.2620276999999991,6.0,2500,8192
2607,2607,0.26225389999999926,6.0,2500,8192
2608,2608,0.26248499999999986,6.0,2500,8192
2609,2609,0.2627267,6.0,2500,8192
2610,2610,0.26295799999999936,6.0,2500,8192
2611,2611,0.26318470000000005,5.0,2500,8192
2612,2612,0.2634098999999992,7.0,2500,8192
2613,2613,0.26364749999999937,7.0,2500,8192
2614,2614,0.2638771999999996,7.0,2500,8192
2615,2615,0.2641045000000002,5.0,2500,8192
2616,2616,0.26433019999999985,6.0,2500,8192
2617,2617,0.2645596999999995,5.0,2500,8192
2618,2618,0.2648811999999996,6.0,2500,8192
2619,2619,0.2651102999999999,7.0,2500,8192
2620,2620,0.26533989999999896,7.0,2500,8192
2621,2621,0.2655778999999985,6.0,2500,8192
2622,2622,0.26581149999999987,6.0,2500,8192
2623,2623,0.2660374999999995,5.0,2500,8192
2624,2624,0.26626890000000003,6.0,2500,8192
2625,2625,0.2664925999999994,5.0,2500,8192
2626,2626,0.26672609999999963,6.0,2500,8192
2627,2627,0.26695539999999873,7.0,2500,8192
2628,2628,0.2671858999999994,10.0,2500,8192
2629,2629,0.2674107999999986,9.0,2500,8192
2630,2630,0.26769039999999933,7.0,2500,8192
2631,2631,0.2679171999999994,8.0,2500,8192
2632,2632,0.2681451999999993,10.0,2500,8192
2633,2633,0.26836959999999976,11.0,2500,8192
2634,2634,0.2686092000000002,11.0,2500,8192
2635,2635,0.26888250000000014,9.0,2500,8192
2636,2636,0.2691118999999986,8.0,2500,8192
2637,2637,0.26933579999999857,7.0,2500,8192
2638,2638,0.26955879999999866,6.0,2500,8192
2639,2639,0.26980069999999934,5.0,2500,8192
2640,2640,0.2700290999999986,5.0,2500,8192
2641,2641,0.27025770000000016,5.0,2500,8192
2642,2642,0.27048709999999865,5.0,2500,8192
2643,2643,0.27071819999999924,5.0,2500,8192
2644,2644,0.27094619999999914,5.0,2500,8192
2645,2645,0.2711729999999992,5.0,2500,8192
2646,2646,0.2713970999999997,4.0,2500,8192
2647,2647,0.2716335999999995,5.0,2500,8192
2648,2648,0.2718657999999987,6.0,2500,8192
2649,2649,0.27209590000000006,6.0,2500,8192
2650,2650,0.2723243999999987,8.0,2500,8192
2651,2651,0.2725527999999997,8.0,2500,8192
2652,2652,0.2727945999999992,7.0,2500,8192
2653,2653,0.2730233999999996,8.0,2500,8192
2654,2654,0.27324849999999934,8.0,2500,8192
2655,2655,0.2734860999999995,8.0,2500,8192
2656,2656,0.2737873999999998,6.0,2500,8192
2657,2657,0.27404220000000024,5.0,2500,8192
2658,2658,0.27429229999999905,5.0,2500,8192
2659,2659,0.2745363999999988,4.0,2500,8192
2660,2660,0.2748961999999988,7.0,2500,8192
2661,2661,0.27513789999999894,7.0,2500,8192
2662,2662,0.27537839999999925,8.0,2500,8192
2663,2663,0.2756281999999999,7.0,2500,8192
2664,2664,0.2758586999999988,7.0,2500,8192
2665,2665,0.27608880000000013,6.0,2500,8192
2666,2666,0.27631989999999895,5.0,2500,8192
2667,2667,0.2765454999999992,4.0,2500,8192
2668,2668,0.27680619999999934,2.0,2500,8192
2669,2669,0.2770381999999998,2.0,2500,8192
2670,2670,0.2772700999999991,3.0,2500,8192
2671,2671,0.2774966999999986,4.0,2500,8192
2672,2672,0.2777354999999986,4.0,2500,8192
2673,2673,0.27796289999999857,4.0,2500,8192
2674,2674,0.2781881999999989,3.0,2500,8192
2675,2675,0.27841329999999864,3.0,2500,8192
2676,2676,0.27864739999999877,3.0,2500,8192
2677,2677,0.2788793999999992,2.0,2500,8192
2678,2678,0.279107999999999,3.0,2500,8192
2679,2679,0.2793372999999999,4.0,2500,8192
2680,2680,0.27957709999999913,3.0,2500,8192
2681,2681,0.2798113999999998,4.0,2500,8192
2682,2682,0.2800376,4.0,2500,8192
2683,2683,0.2802654999999987,6.0,2500,8192
2684,2684,0.2804935999999998,7.0,2500,8192
2685,2685,0.28072929999999907,6.0,2500,8192
2686,2686,0.28096099999999957,6.0,2500,8192
2687,2687,0.28119099999999975,7.0,2500,8192
2688,2688,0.2814160999999995,6.0,2500,8192
2689,2689,0.2816489999999998,6.0,2500,8192
2690,2690,0.28188049999999976,6.0,2500,8192
2691,2691,0.2821107999999999,5.0,2500,8192
2692,2692,0.28234020000000015,5.0,2500,8192
2693,2693,0.2825767999999993,4.0,2500,8192
2694,2694,0.2828815999999996,3.0,2500,8192
2695,2695,0.2831110999999993,3.0,2500,8192
2696,2696,0.28333729999999946,5.0,2500,8192
2697,2697,0.28357540000000014,4.0,2500,8192
2698,2698,0.28380839999999985,6.0,2500,8192
2699,2699,0.2840341999999989,6.0,2500,8192
2700,2700,0.28426379999999973,7.0,2500,8192
2701,2701,0.2844888999999995,6.0,2500,8192
2702,2702,0.2847232000000002,5.0,2500,8192
2703,2703,0.28495389999999965,5.0,2500,8192
2704,2704,0.2851840999999986,6.0,2500,8192
2705,2705,0.2854095000000001,4.0,2500,8192
2706,2706,0.28572799999999887,5.0,2500,8192
2707,2707,0.2859766999999991,5.0,2500,8192
2708,2708,0.28621309999999944,5.0,2500,8192
2709,2709,0.28644119999999873,6.0,2500,8192
2710,2710,0.2866805999999986,6.0,2500,8192
2711,2711,0.2869143999999988,5.0,2500,8192
2712,2712,0.28714569999999995,4.0,2500,8192
2713,2713,0.2873732999999987,5.0,2500,8192
2714,2714,0.2876449999999995,7.0,2500,8192
2715,2715,0.2878961999999987,8.0,2500,8192
2716,2716,0.28816929999999985,8.0,2500,8192
2717,2717,0.28852030000000006,7.0,2500,8192
2718,2718,0.28886979999999873,6.0,2500,8192
2719,2719,0.289144799999999,7.0,2500,8192
2720,2720,0.2894750999999989,6.0,2500,8192
2721,2721,0.28988749999999897,5.0,2500,8192
2722,2722,0.29031009999999924,4.0,2500,8192
2723,2723,0.29073519999999853,4.0,2500,8192
2724,2724,0.2909816999999997,3.0,2500,8192
2725,2725,0.3214205999999997,3.0,2500,8192
2726,2726,0.32168129999999984,4.0,2500,8192
2727,2727,0.3219284999999985,4.0,2500,8192
2728,2728,0.32216239999999985,5.0,2500,8192
2729,2729,0.3224316999999992,6.0,2500,8192
2730,2730,0.3227399000000002,6.0,2500,8192
2731,2731,0.3229784999999996,7.0,2500,8192
2732,2732,0.32321069999999885,7.0,2500,8192
2733,2733,0.3234754999999989,6.0,2500,8192
2734,2734,0.3237684999999999,9.0,2500,8192
2735,2735,0.32400749999999867,9.0,2500,8192
2736,2736,0.3242432999999991,6.0,2500,8192
2737,2737,0.3244797999999989,6.0,2500,8192
2738,2738,0.32472999999999885,4.0,2500,8192
2739,2739,0.3250119999999992,3.0,2500,8192
2740,2740,0.325248199999999,3.0,2500,8192
2741,2741,0.3254804,4.0,2500,8192
2742,2742,0.3257192999999994,4.0,2500,8192
2743,2743,0.3259544999999999,5.0,2500,8192
2744,2744,0.32618559999999874,6.0,2500,8192
2745,2745,0.32641899999999957,6.0,2500,8192
2746,2746,0.3266871999999985,5.0,2500,8192
2747,2747,0.3269472999999987,5.0,2500,8192
2748,2748,0.3271835999999997,6.0,2500,8192
2749,2749,0.3274197000000001,6.0,2500,8192
2750,2750,0.3276576999999996,6.0,2500,8192
2751,2751,0.32789109999999866,7.0,2500,8192
2752,2752,0.32812279999999916,8.0,2500,8192
2753,2753,0.3283553000000001,9.0,2500,8192
2754,2754,0.3285827000000001,8.0,2500,8192
2755,2755,0.32881819999999884,8.0,2500,8192
2756,2756,0.32905240000000013,8.0,2500,8192
2757,2757,0.3292862999999997,7.0,2500,8192
2758,2758,0.32952029999999866,4.0,2500,8192
2759,2759,0.3297572999999989,4.0,2500,8192
2760,2760,0.3299927999999994,5.0,2500,8192
2761,2761,0.33022629999999964,4.0,2500,8192
2762,2762,0.3304577000000002,4.0,2500,8192
2763,2763,0.33069549999999914,4.0,2500,8192
2764,2764,0.33093210000000006,6.0,2500,8192
2765,2765,0.3311636,6.0,2500,8192
2766,2766,0.3313961999999986,4.0,2500,8192
2767,2767,0.33163449999999983,5.0,2500,8192
2768,2768,0.3318709999999996,5.0,2500,8192
2769,2769,0.3321024999999995,4.0,2500,8192
2770,2770,0.3323345,4.0,2500,8192
2771,2771,0.3325686000000001,3.0,2500,8192
2772,2772,0.3328074999999995,5.0,2500,8192
2773,2773,0.33304399999999923,5.0,2500,8192
2774,2774,0.3332771000000001,5.0,2500,8192
2775,2775,0.3335127999999994,5.0,2500,8192
2776,2776,0.3337520999999999,5.0,2500,8192
2777,2777,0.3339835999999998,4.0,2500,8192
2778,2778,0.33421909999999855,5.0,2500,8192
2779,2779,0.3344498999999992,5.0,2500,8192
2780,2780,0.3346865999999995,3.0,2500,8192
2781,2781,0.334921099999999,4.0,2500,8192
2782,2782,0.3351550999999997,5.0,2500,8192
2783,2783,0.3353901999999991,5.0,2500,8192
2784,2784,0.3356280999999992,6.0,2500,8192
2785,2785,0.33585829999999994,6.0,2500,8192
2786,2786,0.3360908999999985,9.0,2500,8192
2787,2787,0.33632629999999963,9.0,2500,8192
2788,2788,0.3365558999999987,8.0,2500,8192
2789,2789,0.3368927999999993,7.0,2500,8192
2790,2790,0.3371759000000001,7.0,2500,8192
2791,2791,0.337455499999999,6.0,2500,8192
2792,2792,0.33771999999999913,7.0,2500,8192
2793,2793,0.33795739999999874,6.0,2500,8192
2794,2794,0.33819299999999863,6.0,2500,8192
2795,2795,0.3384304,5.0,2500,8192
2796,2796,0.338664399999999,5.0,2500,8192
2797,2797,0.33889559999999896,6.0,2500,8192
2798,2798,0.33912929999999974,6.0,2500,8192
2799,2799,0.33936169999999954,5.0,2500,8192
2800,2800,0.33959519999999976,7.0,2500,8192
2801,2801,0.33982889999999877,8.0,2500,8192
2802,2802,0.3400628000000001,9.0,2500,8192
2803,2803,0.3402927999999985,10.0,2500,8192
2804,2804,0.34052669999999985,10.0,2500,8192
2805,2805,0.34076479999999876,10.0,2500,8192
2806,2806,0.3409987999999995,9.0,2500,8192
2807,2807,0.34123099999999873,9.0,2500,8192
2808,2808,0.3414659999999987,9.0,2500,8192
2809,2809,0.34170379999999945,8.0,2500,8192
2810,2810,0.34193939999999934,8.0,2500,8192
2811,2811,0.3421746999999993,10.0,2500,8192
2812,2812,0.3424107999999997,11.0,2500,8192
2813,2813,0.3426480999999999,10.0,2500,8192
2814,2814,0.34287969999999923,6.0,2500,8192
2815,2815,0.34311319999999945,6.0,2500,8192
2816,2816,0.3433502999999991,7.0,2500,8192
2817,2817,0.34358109999999975,7.0,2500,8192
2818,2818,0.3438186999999999,8.0,2500,8192
2819,2819,0.34416579999999897,9.0,2500,8192
2820,2820,0.3445248999999997,9.0,2500,8192
2821,2821,0.34476269999999865,8.0,2500,8192
2822,2822,0.3449972999999993,9.0,2500,8192
2823,2823,0.3452334999999991,9.0,2500,8192
2824,2824,0.34546920000000014,7.0,2500,8192
2825,2825,0.3457100999999998,6.0,2500,8192
2826,2826,0.3459493999999985,5.0,2500,8192
2827,2827,0.34618659999999934,5.0,2500,8192
2828,2828,0.3464212999999994,4.0,2500,8192
2829,2829,0.34665880000000016,5.0,2500,8192
2830,2830,0.34689829999999944,4.0,2500,8192
2831,2831,0.34713700000000003,6.0,2500,8192
2832,2832,0.3473688999999993,6.0,2500,8192
2833,2833,0.3476000999999993,7.0,2500,8192
2834,2834,0.3478987999999994,7.0,2500,8192
2835,2835,0.3481392999999997,7.0,2500,8192
2836,2836,0.3483730999999999,7.0,2500,8192
2837,2837,0.3486090999999991,6.0,2500,8192
2838,2838,0.3488465999999999,5.0,2500,8192
2839,2839,0.34908249999999974,6.0,2500,8192
2840,2840,0.3493189000000001,8.0,2500,8192
2841,2841,0.3495563999999991,7.0,2500,8192
2842,2842,0.3497968,7.0,2500,8192
2843,2843,0.35003549999999883,6.0,2500,8192
2844,2844,0.35027269999999966,5.0,2500,8192
2845,2845,0.3505035999999997,5.0,2500,8192
2846,2846,0.35073819999999856,4.0,2500,8192
2847,2847,0.35097299999999976,4.0,2500,8192
2848,2848,0.35120869999999904,5.0,2500,8192
2849,2849,0.35143989999999903,7.0,2500,8192
2850,2850,0.3516774999999992,6.0,2500,8192
2851,2851,0.3519112,7.0,2500,8192
2852,2852,0.35214389999999973,5.0,2500,8192
2853,2853,0.35238179999999986,6.0,2500,8192
2854,2854,0.35261379999999853,7.0,2500,8192
2855,2855,0.35285359999999955,8.0,2500,8192
2856,2856,0.3530901999999987,8.0,2500,8192
2857,2857,0.353326899999999,7.0,2500,8192
2858,2858,0.3535591,5.0,2500,8192
2859,2859,0.3537980999999988,5.0,2500,8192
2860,2860,0.3540367999999994,6.0,2500,8192
2861,2861,0.35427549999999997,6.0,2500,8192
2862,2862,0.3545153999999986,5.0,2500,8192
2863,2863,0.3547578999999992,5.0,2500,8192
2864,2864,0.35499999999999865,4.0,2500,8192
2865,2865,0.3552375999999988,2.0,2500,8192
2866,2866,0.3554732999999999,2.0,2500,8192
2867,2867,0.35571669999999855,4.0,2500,8192
2868,2868,0.35595649999999956,3.0,2500,8192
2869,2869,0.35619589999999945,4.0,2500,8192
2870,2870,0.3564316999999999,5.0,2500,8192
2871,2871,0.3566760000000002,5.0,2500,8192
2872,2872,0.3569128999999993,4.0,2500,8192
2873,2873,0.3571473999999988,4.0,2500,8192
2874,2874,0.357388499999999,4.0,2500,8192
2875,2875,0.357630799999999,4.0,2500,8192
2876,2876,0.3578697000000002,2.0,2500,8192
2877,2877,0.3581082999999996,2.0,2500,8192
2878,2878,0.3583502999999997,1.0,2500,8192
2879,2879,0.35859099999999877,1.0,2500,8192
2880,2880,0.35889719999999947,1.0,2500,8192
2881,2881,0.3591450999999992,2.0,2500,8192
2882,2882,0.35938930000000013,2.0,2500,8192
2883,2883,0.35963499999999904,3.0,2500,8192
2884,2884,0.3598724999999998,3.0,2500,8192
2885,2885,0.3601137999999988,5.0,2500,8192
2886,2886,0.36035029999999857,5.0,2500,8192
2887,2887,0.36059039999999953,4.0,2500,8192
2888,2888,0.36083549999999853,2.0,2500,8192
2889,2889,0.36107580000000006,2.0,2500,8192
2890,2890,0.3613178999999995,2.0,2500,8192
2891,2891,0.3615572,3.0,2500,8192
2892,2892,0.3618042999999993,2.0,2500,8192
2893,2893,0.3620475999999986,1.0,2500,8192
2894,2894,0.36228949999999926,1.0,2500,8192
2895,2895,0.3625273999999994,3.0,2500,8192
2896,2896,0.36276879999999956,4.0,2500,8192
2897,2897,0.363010899999999,3.0,2500,8192
2898,2898,0.3632523999999986,4.0,2500,8192
2899,2899,0.36349379999999876,5.0,2500,8192
2900,2900,0.36373500000000014,5.0,2500,8192
2901,2901,0.3639715999999993,6.0,2500,8192
2902,2902,0.36421119999999974,6.0,2500,8192
2903,2903,0.36445309999999864,5.0,2500,8192
2904,2904,0.3646975999999995,4.0,2500,8192
2905,2905,0.36493609999999954,4.0,2500,8192
2906,2906,0.36517929999999943,4.0,2500,8192
2907,2907,0.3654212999999995,4.0,2500,8192
2908,2908,0.3656657999999986,4.0,2500,8192
2909,2909,0.36590960000000017,3.0,2500,8192
2910,2910,0.36615229999999954,4.0,2500,8192
2911,2911,0.3663875000000001,4.0,2500,8192
2912,2912,0.36664169999999885,4.0,2500,8192
2913,2913,0.3668887999999999,3.0,2500,8192
2914,2914,0.36713089999999937,4.0,2500,8192
2915,2915,0.3673732999999988,5.0,2500,8192
2916,2916,0.3676175999999991,5.0,2500,8192
2917,2917,0.36785839999999936,5.0,2500,8192
2918,2918,0.3681023999999997,6.0,2500,8192
2919,2919,0.3683475999999999,7.0,2500,8192
2920,2920,0.36859239999999893,7.0,2500,8192
2921,2921,0.36883739999999854,6.0,2500,8192
2922,2922,0.36908289999999866,6.0,2500,8192
2923,2923,0.3693270999999996,6.0,2500,8192
2924,2924,0.36957349999999956,6.0,2500,8192
2925,2925,0.3698947999999991,6.0,2500,8192
2926,2926,0.3701473999999987,8.0,2500,8192
2927,2927,0.3703948999999991,9.0,2500,8192
2928,2928,0.3706452999999996,7.0,2500,8192
2929,2929,0.3708872999999997,8.0,2500,8192
2930,2930,0.37113130000000005,8.0,2500,8192
2931,2931,0.37137909999999863,9.0,2500,8192
2932,2932,0.3716262999999991,9.0,2500,8192
2933,2933,0.37187319999999957,8.0,2500,8192
2934,2934,0.3721186999999997,7.0,2500,8192
2935,2935,0.37236389999999986,6.0,2500,8192
2936,2936,0.3726074999999991,6.0,2500,8192
2937,2937,0.37285389999999907,8.0,2500,8192
2938,2938,0.3731010000000001,9.0,2500,8192
2939,2939,0.3733453999999998,10.0,2500,8192
2940,2940,0.3735942999999988,10.0,2500,8192
2941,2941,0.37383649999999946,9.0,2500,8192
2942,2942,0.37407849999999954,7.0,2500,8192
