,Iteration,Fitness,Time,State,Restarts,max_iters,current_restart
322,4,4.0,0.8377987,"[0, 7, 1, 2, 3, 6, 3, 4, 1, 7, 3, 8, 4, 8, 3, 4, 8, 7, 2, 0]",16,512,12
323,8,4.0,0.8526884000000003,"[0, 7, 1, 2, 3, 6, 3, 4, 1, 7, 3, 8, 4, 8, 3, 4, 8, 7, 2, 0]",16,512,12
324,16,4.0,0.8670184999999999,"[0, 7, 1, 2, 3, 6, 3, 4, 1, 7, 3, 8, 4, 8, 3, 4, 8, 7, 2, 0]",16,512,12
325,32,4.0,0.8670184999999999,"[0, 7, 1, 2, 3, 6, 3, 4, 1, 7, 3, 8, 4, 8, 3, 4, 8, 7, 2, 0]",16,512,12
326,64,4.0,0.8670184999999999,"[0, 7, 1, 2, 3, 6, 3, 4, 1, 7, 3, 8, 4, 8, 3, 4, 8, 7, 2, 0]",16,512,12
327,128,4.0,0.8670184999999999,"[0, 7, 1, 2, 3, 6, 3, 4, 1, 7, 3, 8, 4, 8, 3, 4, 8, 7, 2, 0]",16,512,12
328,256,4.0,0.8670184999999999,"[0, 7, 1, 2, 3, 6, 3, 4, 1, 7, 3, 8, 4, 8, 3, 4, 8, 7, 2, 0]",16,512,12
329,512,4.0,0.8670184999999999,"[0, 7, 1, 2, 3, 6, 3, 4, 1, 7, 3, 8, 4, 8, 3, 4, 8, 7, 2, 0]",16,512,12
330,0,7.0,0.8813853999999997,"[8, 5, 2, 0, 3, 8, 2, 8, 6, 3, 2, 4, 4, 2, 8, 3, 4, 3, 4, 6]",16,512,13
331,1,5.0,0.8820014999999999,"[8, 5, 2, 0, 3, 8, 2, 8, 6, 3, 2, 4, 4, 2, 8, 0, 4, 3, 4, 6]",16,512,13
332,2,5.0,0.8966774999999996,"[8, 5, 2, 0, 3, 8, 2, 8, 6, 3, 2, 4, 4, 2, 8, 0, 4, 3, 4, 6]",16,512,13
333,4,4.0,0.9108320999999999,"[8, 5, 2, 0, 3, 8, 2, 8, 6, 1, 2, 4, 4, 2, 8, 0, 4, 3, 4, 6]",16,512,13
334,8,3.0,0.9253946000000002,"[8, 5, 2, 0, 3, 8, 2, 8, 6, 1, 2, 0, 4, 2, 8, 0, 4, 3, 4, 6]",16,512,13
335,16,2.0,0.9415188000000003,"[8, 5, 2, 0, 3, 8, 2, 1, 6, 1, 2, 0, 4, 2, 8, 0, 4, 3, 4, 6]",16,512,13
336,32,2.0,0.9569255000000001,"[8, 5, 2, 0, 3, 8, 2, 1, 6, 1, 2, 0, 4, 2, 8, 0, 4, 3, 4, 6]",16,512,13
337,64,2.0,0.9569255000000001,"[8, 5, 2, 0, 3, 8, 2, 1, 6, 1, 2, 0, 4, 2, 8, 0, 4, 3, 4, 6]",16,512,13
338,128,2.0,0.9569255000000001,"[8, 5, 2, 0, 3, 8, 2, 1, 6, 1, 2, 0, 4, 2, 8, 0, 4, 3, 4, 6]",16,512,13
339,256,2.0,0.9569255000000001,"[8, 5, 2, 0, 3, 8, 2, 1, 6, 1, 2, 0, 4, 2, 8, 0, 4, 3, 4, 6]",16,512,13
340,512,2.0,0.9569255000000001,"[8, 5, 2, 0, 3, 8, 2, 1, 6, 1, 2, 0, 4, 2, 8, 0, 4, 3, 4, 6]",16,512,13
341,0,8.0,0.9723039999999998,"[0, 5, 3, 0, 6, 8, 3, 3, 5, 2, 5, 6, 2, 6, 2, 1, 3, 7, 8, 6]",16,512,14
342,1,7.0,0.9729443999999998,"[3, 5, 3, 0, 6, 8, 3, 3, 5, 2, 5, 6, 2, 6, 2, 1, 3, 7, 8, 6]",16,512,14
343,2,7.0,0.9888372999999997,"[3, 5, 3, 0, 6, 8, 3, 3, 5, 2, 5, 6, 2, 6, 2, 1, 3, 7, 8, 6]",16,512,14
344,4,6.0,1.0057931999999998,"[3, 5, 3, 0, 6, 8, 3, 3, 5, 2, 5, 6, 2, 6, 2, 1, 0, 7, 8, 6]",16,512,14
345,8,5.0,1.0216198999999997,"[3, 5, 3, 0, 6, 8, 3, 3, 5, 2, 5, 4, 2, 6, 2, 1, 0, 7, 8, 6]",16,512,14
346,16,1.0,1.038592,"[3, 5, 3, 0, 3, 8, 3, 3, 0, 2, 3, 4, 2, 6, 2, 1, 0, 7, 8, 6]",16,512,14
347,32,0.0,1.0553510000000004,"[3, 5, 3, 0, 3, 8, 3, 3, 0, 8, 3, 4, 2, 6, 2, 1, 0, 7, 8, 6]",16,512,14
348,64,0.0,1.0553510000000004,"[3, 5, 3, 0, 3, 8, 3, 3, 0, 8, 3, 4, 2, 6, 2, 1, 0, 7, 8, 6]",16,512,14
349,128,0.0,1.0553510000000004,"[3, 5, 3, 0, 3, 8, 3, 3, 0, 8, 3, 4, 2, 6, 2, 1, 0, 7, 8, 6]",16,512,14
350,256,0.0,1.0553510000000004,"[3, 5, 3, 0, 3, 8, 3, 3, 0, 8, 3, 4, 2, 6, 2, 1, 0, 7, 8, 6]",16,512,14
351,512,0.0,1.0553510000000004,"[3, 5, 3, 0, 3, 8, 3, 3, 0, 8, 3, 4, 2, 6, 2, 1, 0, 7, 8, 6]",16,512,14
352,0,5.0,0.00018139999999977618,"[6, 3, 7, 4, 6, 2, 6, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 5, 1, 4]",32,512,0
353,1,5.0,0.0007128999999999053,"[6, 3, 7, 4, 6, 2, 6, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 5, 1, 4]",32,512,0
354,2,3.0,0.015637800000000368,"[6, 3, 7, 4, 6, 2, 6, 7, 4, 3, 7, 0, 2, 5, 4, 1, 7, 5, 1, 4]",32,512,0
355,4,3.0,0.03010040000000025,"[6, 3, 7, 4, 6, 2, 6, 7, 4, 3, 7, 0, 2, 5, 4, 1, 7, 5, 1, 4]",32,512,0
356,8,3.0,0.04532530000000001,"[6, 3, 7, 4, 6, 2, 6, 7, 4, 3, 7, 0, 2, 5, 4, 1, 7, 5, 1, 4]",32,512,0
357,16,3.0,0.04532530000000001,"[6, 3, 7, 4, 6, 2, 6, 7, 4, 3, 7, 0, 2, 5, 4, 1, 7, 5, 1, 4]",32,512,0
358,32,3.0,0.04532530000000001,"[6, 3, 7, 4, 6, 2, 6, 7, 4, 3, 7, 0, 2, 5, 4, 1, 7, 5, 1, 4]",32,512,0
359,64,3.0,0.04532530000000001,"[6, 3, 7, 4, 6, 2, 6, 7, 4, 3, 7, 0, 2, 5, 4, 1, 7, 5, 1, 4]",32,512,0
360,128,3.0,0.04532530000000001,"[6, 3, 7, 4, 6, 2, 6, 7, 4, 3, 7, 0, 2, 5, 4, 1, 7, 5, 1, 4]",32,512,0
361,256,3.0,0.04532530000000001,"[6, 3, 7, 4, 6, 2, 6, 7, 4, 3, 7, 0, 2, 5, 4, 1, 7, 5, 1, 4]",32,512,0
362,512,3.0,0.04532530000000001,"[6, 3, 7, 4, 6, 2, 6, 7, 4, 3, 7, 0, 2, 5, 4, 1, 7, 5, 1, 4]",32,512,0
363,0,3.0,0.060258000000000145,"[6, 3, 8, 2, 4, 2, 6, 4, 8, 6, 1, 3, 8, 1, 8, 4, 1, 3, 6, 7]",32,512,1
364,1,3.0,0.06075410000000048,"[6, 3, 8, 2, 4, 2, 6, 4, 8, 6, 1, 3, 8, 1, 8, 4, 1, 3, 6, 7]",32,512,1
365,2,3.0,0.0751236000000004,"[6, 3, 8, 2, 4, 2, 6, 4, 8, 6, 1, 3, 8, 1, 8, 4, 1, 3, 6, 7]",32,512,1
366,4,3.0,0.09313830000000056,"[6, 3, 8, 2, 4, 2, 6, 4, 8, 6, 1, 3, 8, 1, 8, 4, 1, 3, 6, 7]",32,512,1
367,8,3.0,0.10890209999999989,"[6, 3, 8, 2, 4, 2, 6, 4, 8, 6, 1, 3, 8, 1, 8, 4, 1, 3, 6, 7]",32,512,1
368,16,3.0,0.10890209999999989,"[6, 3, 8, 2, 4, 2, 6, 4, 8, 6, 1, 3, 8, 1, 8, 4, 1, 3, 6, 7]",32,512,1
369,32,3.0,0.10890209999999989,"[6, 3, 8, 2, 4, 2, 6, 4, 8, 6, 1, 3, 8, 1, 8, 4, 1, 3, 6, 7]",32,512,1
370,64,3.0,0.10890209999999989,"[6, 3, 8, 2, 4, 2, 6, 4, 8, 6, 1, 3, 8, 1, 8, 4, 1, 3, 6, 7]",32,512,1
371,128,3.0,0.10890209999999989,"[6, 3, 8, 2, 4, 2, 6, 4, 8, 6, 1, 3, 8, 1, 8, 4, 1, 3, 6, 7]",32,512,1
372,256,3.0,0.10890209999999989,"[6, 3, 8, 2, 4, 2, 6, 4, 8, 6, 1, 3, 8, 1, 8, 4, 1, 3, 6, 7]",32,512,1
373,512,3.0,0.10890209999999989,"[6, 3, 8, 2, 4, 2, 6, 4, 8, 6, 1, 3, 8, 1, 8, 4, 1, 3, 6, 7]",32,512,1
374,0,8.0,0.1249191999999999,"[5, 5, 3, 5, 1, 1, 3, 7, 6, 8, 7, 4, 1, 4, 7, 8, 8, 0, 8, 6]",32,512,2
375,1,8.0,0.12548190000000048,"[5, 5, 3, 5, 1, 1, 3, 7, 6, 8, 7, 4, 1, 4, 7, 8, 8, 0, 8, 6]",32,512,2
376,2,7.0,0.1422560000000006,"[3, 5, 3, 5, 1, 1, 3, 7, 6, 8, 7, 4, 1, 4, 7, 8, 8, 0, 8, 6]",32,512,2
377,4,6.0,0.1598475000000006,"[3, 5, 3, 5, 1, 1, 3, 7, 6, 8, 2, 4, 1, 4, 7, 8, 8, 0, 8, 6]",32,512,2
378,8,4.0,0.1768390000000002,"[3, 5, 3, 5, 2, 1, 3, 7, 6, 8, 2, 4, 1, 4, 7, 8, 8, 0, 8, 6]",32,512,2
379,16,3.0,0.19360200000000027,"[3, 5, 3, 5, 2, 1, 3, 3, 6, 8, 2, 4, 1, 4, 7, 8, 8, 0, 8, 6]",32,512,2
380,32,3.0,0.20936420000000044,"[3, 5, 3, 5, 2, 1, 3, 3, 6, 8, 2, 4, 1, 4, 7, 8, 8, 0, 8, 6]",32,512,2
381,64,3.0,0.20936420000000044,"[3, 5, 3, 5, 2, 1, 3, 3, 6, 8, 2, 4, 1, 4, 7, 8, 8, 0, 8, 6]",32,512,2
382,128,3.0,0.20936420000000044,"[3, 5, 3, 5, 2, 1, 3, 3, 6, 8, 2, 4, 1, 4, 7, 8, 8, 0, 8, 6]",32,512,2
383,256,3.0,0.20936420000000044,"[3, 5, 3, 5, 2, 1, 3, 3, 6, 8, 2, 4, 1, 4, 7, 8, 8, 0, 8, 6]",32,512,2
384,512,3.0,0.20936420000000044,"[3, 5, 3, 5, 2, 1, 3, 3, 6, 8, 2, 4, 1, 4, 7, 8, 8, 0, 8, 6]",32,512,2
385,0,14.0,0.2251044000000002,"[2, 4, 2, 0, 4, 6, 6, 8, 2, 6, 0, 3, 3, 4, 6, 6, 3, 6, 2, 5]",32,512,3
386,1,12.0,0.22575959999999995,"[2, 1, 2, 0, 4, 6, 6, 8, 2, 6, 0, 3, 3, 4, 6, 6, 3, 6, 2, 5]",32,512,3
387,2,12.0,0.2410823999999998,"[2, 1, 2, 0, 4, 6, 6, 8, 2, 6, 0, 3, 3, 4, 6, 6, 3, 6, 2, 5]",32,512,3
388,4,12.0,0.25677410000000034,"[2, 1, 2, 0, 4, 6, 6, 8, 2, 6, 0, 3, 3, 4, 6, 6, 3, 6, 2, 5]",32,512,3
389,8,12.0,0.27231640000000024,"[2, 1, 2, 0, 4, 6, 6, 8, 2, 6, 0, 3, 3, 4, 6, 6, 3, 6, 2, 5]",32,512,3
390,16,12.0,0.27231640000000024,"[2, 1, 2, 0, 4, 6, 6, 8, 2, 6, 0, 3, 3, 4, 6, 6, 3, 6, 2, 5]",32,512,3
391,32,12.0,0.27231640000000024,"[2, 1, 2, 0, 4, 6, 6, 8, 2, 6, 0, 3, 3, 4, 6, 6, 3, 6, 2, 5]",32,512,3
392,64,12.0,0.27231640000000024,"[2, 1, 2, 0, 4, 6, 6, 8, 2, 6, 0, 3, 3, 4, 6, 6, 3, 6, 2, 5]",32,512,3
393,128,12.0,0.27231640000000024,"[2, 1, 2, 0, 4, 6, 6, 8, 2, 6, 0, 3, 3, 4, 6, 6, 3, 6, 2, 5]",32,512,3
394,256,12.0,0.27231640000000024,"[2, 1, 2, 0, 4, 6, 6, 8, 2, 6, 0, 3, 3, 4, 6, 6, 3, 6, 2, 5]",32,512,3
395,512,12.0,0.27231640000000024,"[2, 1, 2, 0, 4, 6, 6, 8, 2, 6, 0, 3, 3, 4, 6, 6, 3, 6, 2, 5]",32,512,3
396,0,5.0,0.2883294000000003,"[6, 8, 6, 0, 0, 8, 8, 3, 8, 2, 6, 5, 7, 8, 4, 0, 2, 7, 5, 7]",32,512,4
397,1,4.0,0.28894330000000057,"[6, 8, 6, 0, 0, 8, 8, 3, 3, 2, 6, 5, 7, 8, 4, 0, 2, 7, 5, 7]",32,512,4
398,2,3.0,0.3052351,"[6, 8, 6, 0, 0, 8, 8, 3, 3, 2, 6, 5, 7, 8, 4, 0, 6, 7, 5, 7]",32,512,4
399,4,3.0,0.3215433000000001,"[6, 8, 6, 0, 0, 8, 8, 3, 3, 2, 6, 5, 7, 8, 4, 0, 6, 7, 5, 7]",32,512,4
400,8,2.0,0.3386377999999999,"[6, 8, 6, 0, 1, 8, 8, 3, 3, 2, 6, 5, 7, 8, 4, 0, 6, 7, 5, 7]",32,512,4
401,16,2.0,0.3639247000000001,"[6, 8, 6, 0, 1, 8, 8, 3, 3, 2, 6, 5, 7, 8, 4, 0, 6, 7, 5, 7]",32,512,4
402,32,2.0,0.3639247000000001,"[6, 8, 6, 0, 1, 8, 8, 3, 3, 2, 6, 5, 7, 8, 4, 0, 6, 7, 5, 7]",32,512,4
403,64,2.0,0.3639247000000001,"[6, 8, 6, 0, 1, 8, 8, 3, 3, 2, 6, 5, 7, 8, 4, 0, 6, 7, 5, 7]",32,512,4
404,128,2.0,0.3639247000000001,"[6, 8, 6, 0, 1, 8, 8, 3, 3, 2, 6, 5, 7, 8, 4, 0, 6, 7, 5, 7]",32,512,4
405,256,2.0,0.3639247000000001,"[6, 8, 6, 0, 1, 8, 8, 3, 3, 2, 6, 5, 7, 8, 4, 0, 6, 7, 5, 7]",32,512,4
406,512,2.0,0.3639247000000001,"[6, 8, 6, 0, 1, 8, 8, 3, 3, 2, 6, 5, 7, 8, 4, 0, 6, 7, 5, 7]",32,512,4
407,0,6.0,0.3801073000000006,"[2, 1, 4, 5, 6, 3, 6, 7, 0, 5, 7, 4, 3, 1, 5, 5, 0, 8, 5, 2]",32,512,5
408,1,6.0,0.3807128000000004,"[2, 1, 4, 5, 6, 3, 6, 7, 0, 5, 7, 4, 3, 1, 5, 5, 0, 8, 5, 2]",32,512,5
409,2,6.0,0.3965274000000001,"[2, 1, 4, 5, 6, 3, 6, 7, 0, 5, 7, 4, 3, 1, 5, 5, 0, 8, 5, 2]",32,512,5
410,4,4.0,0.4126846999999998,"[2, 1, 7, 5, 6, 3, 6, 7, 0, 5, 7, 4, 3, 1, 5, 5, 0, 8, 3, 2]",32,512,5
411,8,4.0,0.42895269999999996,"[2, 1, 7, 5, 6, 3, 6, 7, 0, 5, 7, 4, 3, 1, 5, 5, 0, 8, 3, 2]",32,512,5
412,16,4.0,0.4446102999999999,"[2, 1, 7, 5, 6, 3, 6, 7, 0, 5, 7, 4, 3, 1, 5, 5, 0, 8, 3, 2]",32,512,5
413,32,4.0,0.4446102999999999,"[2, 1, 7, 5, 6, 3, 6, 7, 0, 5, 7, 4, 3, 1, 5, 5, 0, 8, 3, 2]",32,512,5
414,64,4.0,0.4446102999999999,"[2, 1, 7, 5, 6, 3, 6, 7, 0, 5, 7, 4, 3, 1, 5, 5, 0, 8, 3, 2]",32,512,5
415,128,4.0,0.4446102999999999,"[2, 1, 7, 5, 6, 3, 6, 7, 0, 5, 7, 4, 3, 1, 5, 5, 0, 8, 3, 2]",32,512,5
416,256,4.0,0.4446102999999999,"[2, 1, 7, 5, 6, 3, 6, 7, 0, 5, 7, 4, 3, 1, 5, 5, 0, 8, 3, 2]",32,512,5
417,512,4.0,0.4446102999999999,"[2, 1, 7, 5, 6, 3, 6, 7, 0, 5, 7, 4, 3, 1, 5, 5, 0, 8, 3, 2]",32,512,5
418,0,4.0,0.46016290000000026,"[8, 8, 1, 6, 2, 6, 8, 3, 0, 1, 0, 4, 4, 6, 8, 8, 2, 2, 2, 3]",32,512,6
419,1,3.0,0.4608100000000004,"[7, 8, 1, 6, 2, 6, 8, 3, 0, 1, 0, 4, 4, 6, 8, 8, 2, 2, 2, 3]",32,512,6
420,2,3.0,0.4763691000000003,"[7, 8, 1, 6, 2, 6, 8, 3, 0, 1, 0, 4, 4, 6, 8, 8, 2, 2, 2, 3]",32,512,6
421,4,1.0,0.49250150000000037,"[7, 8, 1, 5, 2, 6, 8, 3, 0, 1, 0, 4, 4, 6, 8, 8, 2, 2, 2, 3]",32,512,6
422,8,1.0,0.5092845000000006,"[7, 8, 1, 5, 2, 6, 8, 3, 0, 1, 0, 4, 4, 6, 8, 8, 2, 2, 2, 3]",32,512,6
423,16,1.0,0.5259790000000004,"[7, 8, 1, 5, 2, 6, 8, 3, 0, 1, 0, 4, 4, 6, 8, 8, 2, 2, 2, 3]",32,512,6
424,32,1.0,0.5259790000000004,"[7, 8, 1, 5, 2, 6, 8, 3, 0, 1, 0, 4, 4, 6, 8, 8, 2, 2, 2, 3]",32,512,6
425,64,1.0,0.5259790000000004,"[7, 8, 1, 5, 2, 6, 8, 3, 0, 1, 0, 4, 4, 6, 8, 8, 2, 2, 2, 3]",32,512,6
426,128,1.0,0.5259790000000004,"[7, 8, 1, 5, 2, 6, 8, 3, 0, 1, 0, 4, 4, 6, 8, 8, 2, 2, 2, 3]",32,512,6
427,256,1.0,0.5259790000000004,"[7, 8, 1, 5, 2, 6, 8, 3, 0, 1, 0, 4, 4, 6, 8, 8, 2, 2, 2, 3]",32,512,6
428,512,1.0,0.5259790000000004,"[7, 8, 1, 5, 2, 6, 8, 3, 0, 1, 0, 4, 4, 6, 8, 8, 2, 2, 2, 3]",32,512,6
429,0,3.0,0.5424568000000001,"[1, 5, 2, 8, 3, 0, 3, 0, 4, 3, 7, 7, 6, 2, 0, 0, 2, 5, 6, 5]",32,512,7
430,1,3.0,0.5429563000000002,"[1, 5, 2, 8, 3, 0, 3, 0, 4, 3, 7, 7, 6, 2, 0, 0, 2, 5, 6, 5]",32,512,7
431,2,2.0,0.5604372,"[1, 5, 2, 8, 3, 6, 3, 0, 4, 3, 7, 7, 6, 2, 0, 0, 2, 5, 6, 5]",32,512,7
432,4,1.0,0.5806783000000006,"[1, 5, 2, 8, 3, 6, 3, 3, 4, 3, 7, 7, 6, 2, 0, 0, 2, 5, 6, 5]",32,512,7
433,8,1.0,0.5975726000000003,"[1, 5, 2, 8, 3, 6, 3, 3, 4, 3, 7, 7, 6, 2, 0, 0, 2, 5, 6, 5]",32,512,7
434,16,1.0,0.6136648000000005,"[1, 5, 2, 8, 3, 6, 3, 3, 4, 3, 7, 7, 6, 2, 0, 0, 2, 5, 6, 5]",32,512,7
435,32,1.0,0.6136648000000005,"[1, 5, 2, 8, 3, 6, 3, 3, 4, 3, 7, 7, 6, 2, 0, 0, 2, 5, 6, 5]",32,512,7
436,64,1.0,0.6136648000000005,"[1, 5, 2, 8, 3, 6, 3, 3, 4, 3, 7, 7, 6, 2, 0, 0, 2, 5, 6, 5]",32,512,7
437,128,1.0,0.6136648000000005,"[1, 5, 2, 8, 3, 6, 3, 3, 4, 3, 7, 7, 6, 2, 0, 0, 2, 5, 6, 5]",32,512,7
438,256,1.0,0.6136648000000005,"[1, 5, 2, 8, 3, 6, 3, 3, 4, 3, 7, 7, 6, 2, 0, 0, 2, 5, 6, 5]",32,512,7
439,512,1.0,0.6136648000000005,"[1, 5, 2, 8, 3, 6, 3, 3, 4, 3, 7, 7, 6, 2, 0, 0, 2, 5, 6, 5]",32,512,7
440,0,9.0,0.6295389,"[3, 2, 0, 0, 4, 5, 2, 8, 4, 7, 0, 4, 2, 0, 3, 4, 6, 0, 2, 1]",32,512,8
441,1,9.0,0.6300336,"[3, 2, 0, 0, 4, 5, 2, 8, 4, 7, 0, 4, 2, 0, 3, 4, 6, 0, 2, 1]",32,512,8
442,2,8.0,0.6456072000000006,"[3, 2, 8, 0, 4, 5, 2, 8, 4, 7, 0, 4, 2, 0, 3, 4, 6, 0, 2, 1]",32,512,8
443,4,7.0,0.6616738,"[3, 2, 8, 0, 4, 5, 2, 8, 4, 7, 0, 4, 2, 8, 3, 4, 6, 0, 2, 1]",32,512,8
444,8,5.0,0.6777123000000005,"[3, 7, 8, 0, 4, 5, 2, 8, 4, 7, 0, 4, 2, 8, 6, 4, 6, 0, 2, 1]",32,512,8
445,16,5.0,0.6936803000000005,"[3, 7, 8, 0, 4, 5, 2, 8, 4, 7, 0, 4, 2, 8, 6, 4, 6, 0, 2, 1]",32,512,8
446,32,5.0,0.6936803000000005,"[3, 7, 8, 0, 4, 5, 2, 8, 4, 7, 0, 4, 2, 8, 6, 4, 6, 0, 2, 1]",32,512,8
447,64,5.0,0.6936803000000005,"[3, 7, 8, 0, 4, 5, 2, 8, 4, 7, 0, 4, 2, 8, 6, 4, 6, 0, 2, 1]",32,512,8
448,128,5.0,0.6936803000000005,"[3, 7, 8, 0, 4, 5, 2, 8, 4, 7, 0, 4, 2, 8, 6, 4, 6, 0, 2, 1]",32,512,8
449,256,5.0,0.6936803000000005,"[3, 7, 8, 0, 4, 5, 2, 8, 4, 7, 0, 4, 2, 8, 6, 4, 6, 0, 2, 1]",32,512,8
450,512,5.0,0.6936803000000005,"[3, 7, 8, 0, 4, 5, 2, 8, 4, 7, 0, 4, 2, 8, 6, 4, 6, 0, 2, 1]",32,512,8
451,0,5.0,0.7106022000000003,"[6, 2, 1, 8, 7, 6, 8, 3, 3, 0, 7, 2, 6, 1, 1, 6, 5, 2, 8, 5]",32,512,9
452,1,5.0,0.7111198999999999,"[6, 2, 1, 8, 7, 6, 8, 3, 3, 0, 7, 2, 6, 1, 1, 6, 5, 2, 8, 5]",32,512,9
453,2,5.0,0.7279439000000005,"[6, 2, 1, 8, 7, 6, 8, 3, 3, 0, 7, 2, 6, 1, 1, 6, 5, 2, 8, 5]",32,512,9
454,4,5.0,0.7453547,"[6, 2, 1, 8, 7, 6, 8, 3, 3, 0, 7, 2, 6, 1, 1, 6, 5, 2, 8, 5]",32,512,9
455,8,5.0,0.7619006000000006,"[6, 2, 1, 8, 7, 6, 8, 3, 3, 0, 7, 2, 6, 1, 1, 6, 5, 2, 8, 5]",32,512,9
456,16,5.0,0.7619006000000006,"[6, 2, 1, 8, 7, 6, 8, 3, 3, 0, 7, 2, 6, 1, 1, 6, 5, 2, 8, 5]",32,512,9
457,32,5.0,0.7619006000000006,"[6, 2, 1, 8, 7, 6, 8, 3, 3, 0, 7, 2, 6, 1, 1, 6, 5, 2, 8, 5]",32,512,9
458,64,5.0,0.7619006000000006,"[6, 2, 1, 8, 7, 6, 8, 3, 3, 0, 7, 2, 6, 1, 1, 6, 5, 2, 8, 5]",32,512,9
459,128,5.0,0.7619006000000006,"[6, 2, 1, 8, 7, 6, 8, 3, 3, 0, 7, 2, 6, 1, 1, 6, 5, 2, 8, 5]",32,512,9
460,256,5.0,0.7619006000000006,"[6, 2, 1, 8, 7, 6, 8, 3, 3, 0, 7, 2, 6, 1, 1, 6, 5, 2, 8, 5]",32,512,9
461,512,5.0,0.7619006000000006,"[6, 2, 1, 8, 7, 6, 8, 3, 3, 0, 7, 2, 6, 1, 1, 6, 5, 2, 8, 5]",32,512,9
462,0,6.0,0.7794717000000002,"[7, 4, 4, 6, 3, 5, 3, 2, 6, 7, 3, 1, 2, 0, 7, 2, 6, 4, 4, 6]",32,512,10
463,1,6.0,0.7800023000000005,"[7, 4, 4, 6, 3, 5, 3, 2, 6, 7, 3, 1, 2, 0, 7, 2, 6, 4, 4, 6]",32,512,10
464,2,6.0,0.7968660999999999,"[7, 4, 4, 6, 3, 5, 3, 2, 6, 7, 3, 1, 2, 0, 7, 2, 6, 4, 4, 6]",32,512,10
465,4,5.0,0.8141090000000002,"[7, 8, 4, 6, 3, 5, 3, 2, 6, 7, 3, 1, 2, 0, 7, 2, 6, 4, 4, 6]",32,512,10
466,8,4.0,0.8312651999999998,"[8, 8, 4, 6, 3, 5, 3, 2, 6, 7, 3, 1, 2, 0, 7, 2, 6, 4, 4, 6]",32,512,10
467,16,3.0,0.8486946,"[8, 8, 3, 6, 3, 5, 3, 2, 6, 7, 3, 1, 2, 0, 7, 2, 6, 4, 4, 6]",32,512,10
468,32,3.0,0.8486946,"[8, 8, 3, 6, 3, 5, 3, 2, 6, 7, 3, 1, 2, 0, 7, 2, 6, 4, 4, 6]",32,512,10
469,64,3.0,0.8486946,"[8, 8, 3, 6, 3, 5, 3, 2, 6, 7, 3, 1, 2, 0, 7, 2, 6, 4, 4, 6]",32,512,10
470,128,3.0,0.8486946,"[8, 8, 3, 6, 3, 5, 3, 2, 6, 7, 3, 1, 2, 0, 7, 2, 6, 4, 4, 6]",32,512,10
471,256,3.0,0.8486946,"[8, 8, 3, 6, 3, 5, 3, 2, 6, 7, 3, 1, 2, 0, 7, 2, 6, 4, 4, 6]",32,512,10
472,512,3.0,0.8486946,"[8, 8, 3, 6, 3, 5, 3, 2, 6, 7, 3, 1, 2, 0, 7, 2, 6, 4, 4, 6]",32,512,10
473,0,5.0,0.8650413000000006,"[3, 4, 4, 6, 3, 0, 4, 6, 5, 4, 3, 1, 3, 2, 0, 7, 4, 3, 7, 6]",32,512,11
474,1,4.0,0.8656699000000003,"[3, 0, 4, 6, 3, 0, 4, 6, 5, 4, 3, 1, 3, 2, 0, 7, 4, 3, 7, 6]",32,512,11
475,2,3.0,0.8819989000000001,"[3, 0, 4, 6, 3, 0, 4, 6, 5, 4, 3, 1, 3, 2, 0, 7, 4, 3, 7, 8]",32,512,11
476,4,3.0,0.8986779,"[3, 0, 4, 6, 3, 0, 4, 6, 5, 4, 3, 1, 3, 2, 0, 7, 4, 3, 7, 8]",32,512,11
477,8,2.0,0.9157077000000005,"[3, 0, 4, 6, 4, 0, 4, 6, 5, 4, 3, 1, 3, 2, 0, 7, 4, 3, 7, 8]",32,512,11
478,16,1.0,0.9364777000000002,"[3, 0, 4, 6, 4, 0, 4, 6, 5, 2, 3, 1, 3, 2, 0, 7, 4, 3, 7, 8]",32,512,11
479,32,1.0,0.9364777000000002,"[3, 0, 4, 6, 4, 0, 4, 6, 5, 2, 3, 1, 3, 2, 0, 7, 4, 3, 7, 8]",32,512,11
480,64,1.0,0.9364777000000002,"[3, 0, 4, 6, 4, 0, 4, 6, 5, 2, 3, 1, 3, 2, 0, 7, 4, 3, 7, 8]",32,512,11
481,128,1.0,0.9364777000000002,"[3, 0, 4, 6, 4, 0, 4, 6, 5, 2, 3, 1, 3, 2, 0, 7, 4, 3, 7, 8]",32,512,11
482,256,1.0,0.9364777000000002,"[3, 0, 4, 6, 4, 0, 4, 6, 5, 2, 3, 1, 3, 2, 0, 7, 4, 3, 7, 8]",32,512,11
483,512,1.0,0.9364777000000002,"[3, 0, 4, 6, 4, 0, 4, 6, 5, 2, 3, 1, 3, 2, 0, 7, 4, 3, 7, 8]",32,512,11
484,0,5.0,0.9540389000000005,"[0, 7, 1, 2, 8, 6, 3, 4, 1, 7, 3, 8, 4, 8, 3, 4, 8, 7, 2, 0]",32,512,12
485,1,5.0,0.9545921000000002,"[0, 7, 1, 2, 8, 6, 3, 4, 1, 7, 3, 8, 4, 8, 3, 4, 8, 7, 2, 0]",32,512,12
