fitness,pop_size,pop_breed_percent,mutation_prob,max_attempts,max_iters,n_invocations,time
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
71.0,50,0.75,0.1,200,500,25571,2.2584341000000165
72.0,50,0.75,0.1,200,500,25571,2.2584341000000165
72.0,50,0.75,0.1,200,500,25571,2.2584341000000165
72.0,50,0.75,0.1,200,500,25571,2.2584341000000165
72.0,50,0.75,0.1,200,500,25571,2.2584341000000165
74.0,50,0.75,0.1,200,500,25571,2.2584341000000165
74.0,50,0.75,0.1,200,500,25571,2.2584341000000165
74.0,50,0.75,0.1,200,500,25571,2.2584341000000165
74.0,50,0.75,0.1,200,500,25571,2.2584341000000165
74.0,50,0.75,0.1,200,500,25571,2.2584341000000165
74.0,50,0.75,0.1,200,500,25571,2.2584341000000165
74.0,50,0.75,0.1,200,500,25571,2.2584341000000165
74.0,50,0.75,0.1,200,500,25571,2.2584341000000165
74.0,50,0.75,0.1,200,500,25571,2.2584341000000165
74.0,50,0.75,0.1,200,500,25571,2.2584341000000165
74.0,50,0.75,0.1,200,500,25571,2.2584341000000165
74.0,50,0.75,0.1,200,500,25571,2.2584341000000165
74.0,50,0.75,0.1,200,500,25571,2.2584341000000165
74.0,50,0.75,0.1,200,500,25571,2.2584341000000165
74.0,50,0.75,0.1,200,500,25571,2.2584341000000165
74.0,50,0.75,0.1,200,500,25571,2.2584341000000165
74.0,50,0.75,0.1,200,500,25571,2.2584341000000165
74.0,50,0.75,0.1,200,500,25571,2.2584341000000165
74.0,50,0.75,0.1,200,500,25571,2.2584341000000165
74.0,50,0.75,0.1,200,500,25571,2.2584341000000165
74.0,50,0.75,0.1,200,500,25571,2.2584341000000165
74.0,50,0.75,0.1,200,500,25571,2.2584341000000165
76.0,50,0.75,0.1,200,500,25571,2.2584341000000165
76.0,50,0.75,0.1,200,500,25571,2.2584341000000165
76.0,50,0.75,0.1,200,500,25571,2.2584341000000165
76.0,50,0.75,0.1,200,500,25571,2.2584341000000165
76.0,50,0.75,0.1,200,500,25571,2.2584341000000165
76.0,50,0.75,0.1,200,500,25571,2.2584341000000165
76.0,50,0.75,0.1,200,500,25571,2.2584341000000165
76.0,50,0.75,0.1,200,500,25571,2.2584341000000165
76.0,50,0.75,0.1,200,500,25571,2.2584341000000165
76.0,50,0.75,0.1,200,500,25571,2.2584341000000165
76.0,50,0.75,0.1,200,500,25571,2.2584341000000165
76.0,50,0.75,0.1,200,500,25571,2.2584341000000165
76.0,50,0.75,0.1,200,500,25571,2.2584341000000165
76.0,50,0.75,0.1,200,500,25571,2.2584341000000165
76.0,50,0.75,0.1,200,500,25571,2.2584341000000165
77.0,50,0.75,0.1,200,500,25571,2.2584341000000165
77.0,50,0.75,0.1,200,500,25571,2.2584341000000165
77.0,50,0.75,0.1,200,500,25571,2.2584341000000165
77.0,50,0.75,0.1,200,500,25571,2.2584341000000165
77.0,50,0.75,0.1,200,500,25571,2.2584341000000165
77.0,50,0.75,0.1,200,500,25571,2.2584341000000165
77.0,50,0.75,0.1,200,500,25571,2.2584341000000165
77.0,50,0.75,0.1,200,500,25571,2.2584341000000165
77.0,50,0.75,0.1,200,500,25571,2.2584341000000165
77.0,50,0.75,0.1,200,500,25571,2.2584341000000165
77.0,50,0.75,0.1,200,500,25571,2.2584341000000165
77.0,50,0.75,0.1,200,500,25571,2.2584341000000165
77.0,50,0.75,0.1,200,500,25571,2.2584341000000165
77.0,50,0.75,0.1,200,500,25571,2.2584341000000165
77.0,50,0.75,0.1,200,500,25571,2.2584341000000165
82.0,50,0.75,0.1,200,500,25571,2.2584341000000165
82.0,50,0.75,0.1,200,500,25571,2.2584341000000165
82.0,50,0.75,0.1,200,500,25571,2.2584341000000165
82.0,50,0.75,0.1,200,500,25571,2.2584341000000165
82.0,50,0.75,0.1,200,500,25571,2.2584341000000165
82.0,50,0.75,0.1,200,500,25571,2.2584341000000165
82.0,50,0.75,0.1,200,500,25571,2.2584341000000165
82.0,50,0.75,0.1,200,500,25571,2.2584341000000165
82.0,50,0.75,0.1,200,500,25571,2.2584341000000165
82.0,50,0.75,0.1,200,500,25571,2.2584341000000165
82.0,50,0.75,0.1,200,500,25571,2.2584341000000165
82.0,50,0.75,0.1,200,500,25571,2.2584341000000165
82.0,50,0.75,0.1,200,500,25571,2.2584341000000165
82.0,50,0.75,0.1,200,500,25571,2.2584341000000165
82.0,50,0.75,0.1,200,500,25571,2.2584341000000165
82.0,50,0.75,0.1,200,500,25571,2.2584341000000165
82.0,50,0.75,0.1,200,500,25571,2.2584341000000165
82.0,50,0.75,0.1,200,500,25571,2.2584341000000165
82.0,50,0.75,0.1,200,500,25571,2.2584341000000165
82.0,50,0.75,0.1,200,500,25571,2.2584341000000165
83.0,50,0.75,0.1,200,500,25571,2.2584341000000165
83.0,50,0.75,0.1,200,500,25571,2.2584341000000165
83.0,50,0.75,0.1,200,500,25571,2.2584341000000165
83.0,50,0.75,0.1,200,500,25571,2.2584341000000165
83.0,50,0.75,0.1,200,500,25571,2.2584341000000165
83.0,50,0.75,0.1,200,500,25571,2.2584341000000165
83.0,50,0.75,0.1,200,500,25571,2.2584341000000165
83.0,50,0.75,0.1,200,500,25571,2.2584341000000165
83.0,50,0.75,0.1,200,500,25571,2.2584341000000165
83.0,50,0.75,0.1,200,500,25571,2.2584341000000165
83.0,50,0.75,0.1,200,500,25571,2.2584341000000165
83.0,50,0.75,0.1,200,500,25571,2.2584341000000165
83.0,50,0.75,0.1,200,500,25571,2.2584341000000165
83.0,50,0.75,0.1,200,500,25571,2.2584341000000165
83.0,50,0.75,0.1,200,500,25571,2.2584341000000165
83.0,50,0.75,0.1,200,500,25571,2.2584341000000165
83.0,50,0.75,0.1,200,500,25571,2.2584341000000165
83.0,50,0.75,0.1,200,500,25571,2.2584341000000165
86.0,50,0.75,0.1,200,500,25571,2.2584341000000165
90.0,50,0.75,0.1,200,500,25571,2.2584341000000165
90.0,50,0.75,0.1,200,500,25571,2.2584341000000165
90.0,50,0.75,0.1,200,500,25571,2.2584341000000165
90.0,50,0.75,0.1,200,500,25571,2.2584341000000165
90.0,50,0.75,0.1,200,500,25571,2.2584341000000165
90.0,50,0.75,0.1,200,500,25571,2.2584341000000165
90.0,50,0.75,0.1,200,500,25571,2.2584341000000165
90.0,50,0.75,0.1,200,500,25571,2.2584341000000165
90.0,50,0.75,0.1,200,500,25571,2.2584341000000165
90.0,50,0.75,0.1,200,500,25571,2.2584341000000165
90.0,50,0.75,0.1,200,500,25571,2.2584341000000165
90.0,50,0.75,0.1,200,500,25571,2.2584341000000165
90.0,50,0.75,0.1,200,500,25571,2.2584341000000165
90.0,50,0.75,0.1,200,500,25571,2.2584341000000165
90.0,50,0.75,0.1,200,500,25571,2.2584341000000165
90.0,50,0.75,0.1,200,500,25571,2.2584341000000165
90.0,50,0.75,0.1,200,500,25571,2.2584341000000165
90.0,50,0.75,0.1,200,500,25571,2.2584341000000165
90.0,50,0.75,0.1,200,500,25571,2.2584341000000165
90.0,50,0.75,0.1,200,500,25571,2.2584341000000165
90.0,50,0.75,0.1,200,500,25571,2.2584341000000165
90.0,50,0.75,0.1,200,500,25571,2.2584341000000165
90.0,50,0.75,0.1,200,500,25571,2.2584341000000165
90.0,50,0.75,0.1,200,500,25571,2.2584341000000165
90.0,50,0.75,0.1,200,500,25571,2.2584341000000165
90.0,50,0.75,0.1,200,500,25571,2.2584341000000165
90.0,50,0.75,0.1,200,500,25571,2.2584341000000165
90.0,50,0.75,0.1,200,500,25571,2.2584341000000165
90.0,50,0.75,0.1,200,500,25571,2.2584341000000165
90.0,50,0.75,0.1,200,500,25571,2.2584341000000165
90.0,50,0.75,0.1,200,500,25571,2.2584341000000165
90.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
